po_item_id,po_id,pr_item_id,item_id,ordered_quantity,uom,unit_price,line_subtotal,tax_rate,tax_amount,discount_amount,line_total,expected_delivery_date,received_quantity,pending_quantity,line_status,remarks
1088,394,394,94,244.000,No,36.58,8925.52,18.00,1606.59,0.00,10532.11,2024-05-09,0.000,244.000,Ordered,Generated PO item from PR item.
1089,395,395,95,104.000,No,3.18,330.72,18.00,59.53,0.00,390.25,2024-05-26,0.000,104.000,Ordered,Generated PO item from PR item.
1090,395,3245,74,39.000,No,2.65,103.35,18.00,18.60,0.00,121.95,2024-05-26,0.000,39.000,Ordered,Generated PO item from PR item.
1091,396,3246,75,317.000,No,4.00,1268.00,18.00,228.24,0.00,1496.24,2024-05-17,0.000,317.000,Ordered,Generated PO item from PR item.
1092,396,396,96,55.000,No,4.00,220.00,18.00,39.60,0.00,259.60,2024-05-17,0.000,55.000,Ordered,Generated PO item from PR item.
1093,397,397,97,218.000,No,2.03,442.54,18.00,79.66,0.00,522.20,2024-05-19,0.000,218.000,Ordered,Generated PO item from PR item.
1094,397,3247,76,347.000,No,7.11,2467.17,18.00,444.09,0.00,2911.26,2024-05-19,0.000,347.000,Ordered,Generated PO item from PR item.
1095,398,3248,77,48.000,No,15.45,741.60,18.00,133.49,0.00,875.09,2024-05-28,0.000,48.000,Ordered,Generated PO item from PR item.
1096,398,398,98,158.000,No,8.24,1301.92,18.00,234.35,0.00,1536.27,2024-05-28,0.000,158.000,Ordered,Generated PO item from PR item.
1097,399,399,99,143.000,No,4.18,597.74,18.00,107.59,0.00,705.33,2024-05-22,0.000,143.000,Ordered,Generated PO item from PR item.
1098,399,3249,78,413.000,No,4.18,1726.34,18.00,310.74,0.00,2037.08,2024-05-22,0.000,413.000,Ordered,Generated PO item from PR item.
1099,400,3250,79,116.000,No,4.24,491.84,18.00,88.53,0.00,580.37,2024-05-17,0.000,116.000,Ordered,Generated PO item from PR item.
1100,400,400,1,239.000,No,1908.00,456012.00,18.00,82082.16,0.00,538094.16,2024-05-17,0.000,239.000,Ordered,Generated PO item from PR item.
1101,401,401,2,106.000,No,2800.00,296800.00,18.00,53424.00,0.00,350224.00,2024-05-20,0.000,106.000,Ordered,Generated PO item from PR item.
1102,401,3251,80,89594.000,ml,0.80,71675.20,18.00,12901.54,0.00,84576.74,2024-05-20,0.000,89594.000,Ordered,Generated PO item from PR item.
1103,402,3252,81,16978.000,g,1.22,20713.16,18.00,3728.37,0.00,24441.53,2024-05-24,0.000,16978.000,Ordered,Generated PO item from PR item.
1104,402,402,3,223.000,No,6293.00,1403339.00,18.00,252601.02,0.00,1655940.02,2024-05-24,0.000,223.000,Ordered,Generated PO item from PR item.
1105,403,403,4,247.000,No,1236.00,305292.00,18.00,54952.56,0.00,360244.56,2024-05-27,0.000,247.000,Ordered,Generated PO item from PR item.
1106,403,3253,82,35602.000,ml,1.55,55183.10,18.00,9932.96,0.00,65116.06,2024-05-27,0.000,35602.000,Ordered,Generated PO item from PR item.
1107,404,3254,83,2705.000,g,0.63,1704.15,18.00,306.75,0.00,2010.90,2024-05-24,0.000,2705.000,Ordered,Generated PO item from PR item.
1108,404,404,5,469.000,No,2299.00,1078231.00,18.00,194081.58,0.00,1272312.58,2024-05-24,0.000,469.000,Ordered,Generated PO item from PR item.
1109,405,405,6,188.000,No,5300.00,996400.00,18.00,179352.00,0.00,1175752.00,2024-05-23,0.000,188.000,Ordered,Generated PO item from PR item.
1110,405,3255,84,6697.000,ml,0.27,1808.19,18.00,325.47,0.00,2133.66,2024-05-23,0.000,6697.000,Ordered,Generated PO item from PR item.
1111,406,3256,85,22502.000,g,1.80,40503.60,18.00,7290.65,0.00,47794.25,2024-05-25,0.000,22502.000,Ordered,Generated PO item from PR item.
1112,406,406,7,41.000,No,180.00,7380.00,18.00,1328.40,0.00,8708.40,2024-05-25,0.000,41.000,Ordered,Generated PO item from PR item.
1113,407,407,8,110.000,No,243.60,26796.00,18.00,4823.28,0.00,31619.28,2024-05-29,0.000,110.000,Ordered,Generated PO item from PR item.
1114,407,3257,86,11938.000,g,1.22,14564.36,18.00,2621.58,0.00,17185.94,2024-05-29,0.000,11938.000,Ordered,Generated PO item from PR item.
1115,408,3258,87,25362.000,g,0.82,20796.84,18.00,3743.43,0.00,24540.27,2024-05-30,0.000,25362.000,Ordered,Generated PO item from PR item.
1116,408,408,9,250.000,No,370.80,92700.00,18.00,16686.00,0.00,109386.00,2024-05-30,0.000,250.000,Ordered,Generated PO item from PR item.
1117,409,409,10,123.000,No,470.25,57840.75,18.00,10411.34,0.00,68252.09,2024-05-13,0.000,123.000,Ordered,Generated PO item from PR item.
1118,409,3259,88,61.000,No,47.03,2868.83,18.00,516.39,0.00,3385.22,2024-05-13,0.000,61.000,Ordered,Generated PO item from PR item.
1119,410,3260,89,231.000,No,19.08,4407.48,18.00,793.35,0.00,5200.83,2024-05-26,0.000,231.000,Ordered,Generated PO item from PR item.
1120,410,410,11,98.000,No,795.00,77910.00,18.00,14023.80,0.00,91933.80,2024-05-26,0.000,98.000,Ordered,Generated PO item from PR item.
1121,411,411,12,169.000,No,1800.00,304200.00,18.00,54756.00,0.00,358956.00,2024-05-25,0.000,169.000,Ordered,Generated PO item from PR item.
1122,411,3261,90,236.000,Sheet,10.00,2360.00,18.00,424.80,0.00,2784.80,2024-05-25,0.000,236.000,Ordered,Generated PO item from PR item.
1123,412,3262,91,30.000,No,6.09,182.70,18.00,32.89,0.00,215.59,2024-05-17,0.000,30.000,Ordered,Generated PO item from PR item.
1124,412,412,13,164.000,No,162.40,26633.60,18.00,4794.05,0.00,31427.65,2024-05-17,0.000,164.000,Ordered,Generated PO item from PR item.
1125,413,413,14,78.000,No,226.60,17674.80,18.00,3181.46,0.00,20856.26,2024-05-27,0.000,78.000,Ordered,Generated PO item from PR item.
1126,413,3263,92,331.000,m,1.24,410.44,18.00,73.88,0.00,484.32,2024-05-27,0.000,331.000,Ordered,Generated PO item from PR item.
1127,414,3264,93,236.000,No,3.14,741.04,18.00,133.39,0.00,874.43,2024-05-28,0.000,236.000,Ordered,Generated PO item from PR item.
1128,414,414,15,243.000,No,438.90,106652.70,18.00,19197.49,0.00,125850.19,2024-05-28,0.000,243.000,Ordered,Generated PO item from PR item.
1129,415,415,16,150.000,No,1378.00,206700.00,18.00,37206.00,0.00,243906.00,2024-05-24,0.000,150.000,Ordered,Generated PO item from PR item.
1130,415,3265,94,84.000,No,37.10,3116.40,18.00,560.95,0.00,3677.35,2024-05-24,0.000,84.000,Ordered,Generated PO item from PR item.
1131,416,3266,95,21.000,No,3.00,63.00,18.00,11.34,0.00,74.34,2024-05-31,0.000,21.000,Ordered,Generated PO item from PR item.
1132,416,416,17,19.000,No,2400.00,45600.00,18.00,8208.00,0.00,53808.00,2024-05-31,0.000,19.000,Ordered,Generated PO item from PR item.
1133,417,417,18,105.000,No,5278.00,554190.00,18.00,99754.20,0.00,653944.20,2024-05-18,0.000,105.000,Ordered,Generated PO item from PR item.
1134,417,3267,96,220.000,No,4.06,893.20,18.00,160.78,0.00,1053.98,2024-05-18,0.000,220.000,Ordered,Generated PO item from PR item.
1135,418,3268,97,121.000,No,2.06,249.26,18.00,44.87,0.00,294.13,2024-05-18,0.000,121.000,Ordered,Generated PO item from PR item.
1136,418,418,19,232.000,No,463.50,107532.00,18.00,19355.76,0.00,126887.76,2024-05-18,0.000,232.000,Ordered,Generated PO item from PR item.
1137,419,419,20,101.000,No,470.25,47495.25,18.00,8549.15,0.00,56044.40,2024-05-21,0.000,101.000,Ordered,Generated PO item from PR item.
1138,419,3269,98,11.000,No,8.36,91.96,18.00,16.55,0.00,108.51,2024-05-21,0.000,11.000,Ordered,Generated PO item from PR item.
1139,420,3270,99,211.000,No,4.24,894.64,18.00,161.04,0.00,1055.68,2024-05-22,0.000,211.000,Ordered,Generated PO item from PR item.
1140,420,420,21,144.000,No,63.60,9158.40,18.00,1648.51,0.00,10806.91,2024-05-22,0.000,144.000,Ordered,Generated PO item from PR item.
1141,421,421,22,155.000,No,120.00,18600.00,18.00,3348.00,0.00,21948.00,2024-05-29,0.000,155.000,Ordered,Generated PO item from PR item.
1142,421,3271,1,356.000,No,1800.00,640800.00,18.00,115344.00,0.00,756144.00,2024-05-29,0.000,356.000,Ordered,Generated PO item from PR item.
1143,422,3272,2,81.000,No,2842.00,230202.00,18.00,41436.36,0.00,271638.36,2024-05-31,0.000,81.000,Ordered,Generated PO item from PR item.
1144,422,422,23,72.000,No,121.80,8769.60,18.00,1578.53,0.00,10348.13,2024-05-31,0.000,72.000,Ordered,Generated PO item from PR item.
1145,423,423,24,88.000,No,226.60,19940.80,18.00,3589.34,0.00,23530.14,2024-05-29,0.000,88.000,Ordered,Generated PO item from PR item.
1146,423,3273,3,166.000,No,6386.00,1060076.00,18.00,190813.68,0.00,1250889.68,2024-05-29,0.000,166.000,Ordered,Generated PO item from PR item.
1147,424,3274,4,58.000,No,1254.00,72732.00,18.00,13091.76,0.00,85823.76,2024-05-16,0.000,58.000,Ordered,Generated PO item from PR item.
1148,424,424,25,19.000,No,679.25,12905.75,18.00,2323.04,0.00,15228.79,2024-05-16,0.000,19.000,Ordered,Generated PO item from PR item.
1149,425,425,26,132.000,No,15.90,2098.80,18.00,377.78,0.00,2476.58,2024-05-23,0.000,132.000,Ordered,Generated PO item from PR item.
1150,425,3275,5,480.000,No,2332.00,1119360.00,18.00,201484.80,0.00,1320844.80,2024-05-23,0.000,480.000,Ordered,Generated PO item from PR item.
1151,426,3276,6,61.000,No,5000.00,305000.00,18.00,54900.00,0.00,359900.00,2024-05-20,0.000,61.000,Ordered,Generated PO item from PR item.
1152,426,426,27,136.000,No,45.00,6120.00,18.00,1101.60,0.00,7221.60,2024-05-20,0.000,136.000,Ordered,Generated PO item from PR item.
1153,427,427,28,42.000,No,111.65,4689.30,18.00,844.07,0.00,5533.37,2024-05-31,0.000,42.000,Ordered,Generated PO item from PR item.
1154,427,3277,7,200.000,No,182.70,36540.00,18.00,6577.20,0.00,43117.20,2024-05-31,0.000,200.000,Ordered,Generated PO item from PR item.
1155,428,3278,8,130.000,No,247.20,32136.00,18.00,5784.48,0.00,37920.48,2024-05-24,0.000,130.000,Ordered,Generated PO item from PR item.
1156,428,428,29,138.000,kg,875.50,120819.00,18.00,21747.42,0.00,142566.42,2024-05-24,0.000,138.000,Ordered,Generated PO item from PR item.
1157,429,429,30,32.000,kg,919.60,29427.20,18.00,5296.90,0.00,34724.10,2024-05-27,0.000,32.000,Ordered,Generated PO item from PR item.
1158,429,3279,9,148.000,No,376.20,55677.60,18.00,10021.97,0.00,65699.57,2024-05-27,0.000,148.000,Ordered,Generated PO item from PR item.
1159,430,3280,10,204.000,No,477.00,97308.00,18.00,17515.44,0.00,114823.44,2024-06-03,0.000,204.000,Ordered,Generated PO item from PR item.
1160,430,430,31,97.000,kg,975.20,94594.40,18.00,17026.99,0.00,111621.39,2024-06-03,0.000,97.000,Ordered,Generated PO item from PR item.
1161,431,431,32,178.000,m,35.00,6230.00,18.00,1121.40,0.00,7351.40,2024-05-31,0.000,178.000,Ordered,Generated PO item from PR item.
1162,431,3281,11,225.000,No,750.00,168750.00,18.00,30375.00,0.00,199125.00,2024-05-31,0.000,225.000,Ordered,Generated PO item from PR item.
1163,432,3282,12,36.000,No,1827.00,65772.00,18.00,11838.96,0.00,77610.96,2024-05-28,0.000,36.000,Ordered,Generated PO item from PR item.
1164,432,432,33,94.000,m,60.90,5724.60,18.00,1030.43,0.00,6755.03,2024-05-28,0.000,94.000,Ordered,Generated PO item from PR item.
1165,433,433,34,415.000,m,154.50,64117.50,18.00,11541.15,0.00,75658.65,2024-05-28,0.000,415.000,Ordered,Generated PO item from PR item.
1166,433,3283,13,9.000,No,164.80,1483.20,18.00,266.98,0.00,1750.18,2024-05-28,0.000,9.000,Ordered,Generated PO item from PR item.
1167,434,3284,14,35.000,No,229.90,8046.50,18.00,1448.37,0.00,9494.87,2024-05-31,0.000,35.000,Ordered,Generated PO item from PR item.
1168,434,434,35,65.000,No,94.05,6113.25,18.00,1100.39,0.00,7213.64,2024-05-31,0.000,65.000,Ordered,Generated PO item from PR item.
1169,435,435,36,67.000,No,190.80,12783.60,18.00,2301.05,0.00,15084.65,2024-06-01,0.000,67.000,Ordered,Generated PO item from PR item.
1170,435,3285,15,172.000,No,445.20,76574.40,18.00,13783.39,0.00,90357.79,2024-06-01,0.000,172.000,Ordered,Generated PO item from PR item.
1171,436,3286,16,144.000,No,1300.00,187200.00,18.00,33696.00,0.00,220896.00,2024-05-20,0.000,144.000,Ordered,Generated PO item from PR item.
1172,436,436,37,215.000,No,420.00,90300.00,18.00,16254.00,0.00,106554.00,2024-05-20,0.000,215.000,Ordered,Generated PO item from PR item.
1173,437,437,38,220.000,No,12.18,2679.60,18.00,482.33,0.00,3161.93,2024-06-09,0.000,220.000,Ordered,Generated PO item from PR item.
1174,437,3287,17,25.000,No,2436.00,60900.00,18.00,10962.00,0.00,71862.00,2024-06-09,0.000,25.000,Ordered,Generated PO item from PR item.
1175,438,3288,18,62.000,No,5356.00,332072.00,18.00,59772.96,0.00,391844.96,2024-06-02,0.000,62.000,Ordered,Generated PO item from PR item.
1176,438,438,39,13.000,No,46.35,602.55,18.00,108.46,0.00,711.01,2024-06-02,0.000,13.000,Ordered,Generated PO item from PR item.
1177,439,439,40,73.000,No,125.40,9154.20,18.00,1647.76,0.00,10801.96,2024-06-01,0.000,73.000,Ordered,Generated PO item from PR item.
1178,439,3289,19,137.000,No,470.25,64424.25,18.00,11596.37,0.00,76020.62,2024-06-01,0.000,137.000,Ordered,Generated PO item from PR item.
1179,440,3290,20,184.000,No,477.00,87768.00,18.00,15798.24,0.00,103566.24,2024-05-22,0.000,184.000,Ordered,Generated PO item from PR item.
1180,440,440,41,179.000,No,1484.00,265636.00,18.00,47814.48,0.00,313450.48,2024-05-22,0.000,179.000,Ordered,Generated PO item from PR item.
1181,441,441,42,196.000,No,3200.00,627200.00,18.00,112896.00,0.00,740096.00,2024-05-27,0.000,196.000,Ordered,Generated PO item from PR item.
1182,441,3291,21,89.000,No,60.00,5340.00,18.00,961.20,0.00,6301.20,2024-05-27,0.000,89.000,Ordered,Generated PO item from PR item.
1183,442,3292,22,238.000,No,121.80,28988.40,18.00,5217.91,0.00,34206.31,2024-05-31,0.000,238.000,Ordered,Generated PO item from PR item.
1184,442,442,43,250.000,No,86.28,21570.00,18.00,3882.60,0.00,25452.60,2024-05-31,0.000,250.000,Ordered,Generated PO item from PR item.
1185,443,443,44,141.000,No,226.60,31950.60,18.00,5751.11,0.00,37701.71,2024-05-28,0.000,141.000,Ordered,Generated PO item from PR item.
1186,443,3293,23,100.000,No,123.60,12360.00,18.00,2224.80,0.00,14584.80,2024-05-28,0.000,100.000,Ordered,Generated PO item from PR item.
1187,444,3294,24,78.000,No,229.90,17932.20,18.00,3227.80,0.00,21160.00,2024-06-02,0.000,78.000,Ordered,Generated PO item from PR item.
1188,444,444,45,6.000,No,365.75,2194.50,18.00,395.01,0.00,2589.51,2024-06-02,0.000,6.000,Ordered,Generated PO item from PR item.
1189,445,445,46,219.000,No,795.00,174105.00,18.00,31338.90,0.00,205443.90,2024-05-29,0.000,219.000,Ordered,Generated PO item from PR item.
1190,445,3295,25,48.000,No,689.00,33072.00,18.00,5952.96,0.00,39024.96,2024-05-29,0.000,48.000,Ordered,Generated PO item from PR item.
1191,446,3296,26,220.000,No,15.00,3300.00,18.00,594.00,0.00,3894.00,2024-06-05,0.000,220.000,Ordered,Generated PO item from PR item.
1192,446,446,47,17.000,Set,450.00,7650.00,18.00,1377.00,0.00,9027.00,2024-06-05,0.000,17.000,Ordered,Generated PO item from PR item.
1193,447,447,48,14.000,Set,964.25,13499.50,18.00,2429.91,0.00,15929.41,2024-06-10,0.000,14.000,Ordered,Generated PO item from PR item.
1194,447,3297,27,184.000,No,45.68,8405.12,18.00,1512.92,0.00,9918.04,2024-06-10,0.000,184.000,Ordered,Generated PO item from PR item.
1195,448,3298,28,132.000,No,113.30,14955.60,18.00,2692.01,0.00,17647.61,2024-05-30,0.000,132.000,Ordered,Generated PO item from PR item.
1196,448,448,49,170.000,No,25.75,4377.50,18.00,787.95,0.00,5165.45,2024-05-30,0.000,170.000,Ordered,Generated PO item from PR item.
1197,449,449,50,153.000,No,41.80,6395.40,18.00,1151.17,0.00,7546.57,2024-05-26,0.000,153.000,Ordered,Generated PO item from PR item.
1198,449,3299,29,94.000,kg,888.25,83495.50,18.00,15029.19,0.00,98524.69,2024-05-26,0.000,94.000,Ordered,Generated PO item from PR item.
1199,450,3300,30,168.000,kg,932.80,156710.40,18.00,28207.87,0.00,184918.27,2024-06-10,0.000,168.000,Ordered,Generated PO item from PR item.
1200,450,450,51,19.000,No,116.60,2215.40,18.00,398.77,0.00,2614.17,2024-06-10,0.000,19.000,Ordered,Generated PO item from PR item.
1201,451,451,52,46.000,No,2.00,92.00,18.00,16.56,0.00,108.56,2024-06-13,0.000,46.000,Ordered,Generated PO item from PR item.
1202,451,3301,31,116.000,kg,920.00,106720.00,18.00,19209.60,0.00,125929.60,2024-06-13,0.000,116.000,Ordered,Generated PO item from PR item.
1203,452,3302,32,107.000,m,35.53,3801.71,18.00,684.31,0.00,4486.02,2024-06-12,0.000,107.000,Ordered,Generated PO item from PR item.
1204,452,452,53,150.000,No,3.05,457.50,18.00,82.35,0.00,539.85,2024-06-12,0.000,150.000,Ordered,Generated PO item from PR item.
1205,453,453,54,67.000,No,5.15,345.05,18.00,62.11,0.00,407.16,2024-05-22,0.000,67.000,Ordered,Generated PO item from PR item.
1206,453,3303,33,500.000,m,61.80,30900.00,18.00,5562.00,0.00,36462.00,2024-05-22,0.000,500.000,Ordered,Generated PO item from PR item.
1207,454,3304,34,52.000,m,156.75,8151.00,18.00,1467.18,0.00,9618.18,2024-06-01,0.000,52.000,Ordered,Generated PO item from PR item.
1208,454,454,55,173.000,No,8.36,1446.28,18.00,260.33,0.00,1706.61,2024-06-01,0.000,173.000,Ordered,Generated PO item from PR item.
1209,455,455,56,106.000,No,10.60,1123.60,18.00,202.25,0.00,1325.85,2024-05-24,0.000,106.000,Ordered,Generated PO item from PR item.
1210,455,3305,35,175.000,No,95.40,16695.00,18.00,3005.10,0.00,19700.10,2024-05-24,0.000,175.000,Ordered,Generated PO item from PR item.
1211,456,3306,36,166.000,No,180.00,29880.00,18.00,5378.40,0.00,35258.40,2024-06-11,0.000,166.000,Ordered,Generated PO item from PR item.
1212,456,456,57,149.000,No,12.00,1788.00,18.00,321.84,0.00,2109.84,2024-06-11,0.000,149.000,Ordered,Generated PO item from PR item.
1213,457,457,58,121.000,No,6.09,736.89,18.00,132.64,0.00,869.53,2024-06-08,0.000,121.000,Ordered,Generated PO item from PR item.
1214,457,3307,37,149.000,No,426.30,63518.70,18.00,11433.37,0.00,74952.07,2024-06-08,0.000,149.000,Ordered,Generated PO item from PR item.
1215,458,3308,38,17.000,No,12.36,210.12,18.00,37.82,0.00,247.94,2024-06-06,0.000,17.000,Ordered,Generated PO item from PR item.
1216,458,458,59,94.000,No,5.15,484.10,18.00,87.14,0.00,571.24,2024-06-06,0.000,94.000,Ordered,Generated PO item from PR item.
1217,459,459,60,184.000,m,18.81,3461.04,18.00,622.99,0.00,4084.03,2024-06-06,0.000,184.000,Ordered,Generated PO item from PR item.
1218,459,3309,39,126.000,No,47.03,5925.78,18.00,1066.64,0.00,6992.42,2024-06-06,0.000,126.000,Ordered,Generated PO item from PR item.
1219,460,3310,40,224.000,No,127.20,28492.80,18.00,5128.70,0.00,33621.50,2024-06-03,0.000,224.000,Ordered,Generated PO item from PR item.
1220,460,460,61,355.000,m,26.50,9407.50,18.00,1693.35,0.00,11100.85,2024-06-03,0.000,355.000,Ordered,Generated PO item from PR item.
1221,461,461,62,267.000,m,45.00,12015.00,18.00,2162.70,0.00,14177.70,2024-06-07,0.000,267.000,Ordered,Generated PO item from PR item.
1222,461,3311,41,63.000,No,1400.00,88200.00,18.00,15876.00,0.00,104076.00,2024-06-07,0.000,63.000,Ordered,Generated PO item from PR item.
1223,462,3312,42,175.000,No,3248.00,568400.00,18.00,102312.00,0.00,670712.00,2024-05-28,0.000,175.000,Ordered,Generated PO item from PR item.
1224,462,462,63,305.000,No,3.05,930.25,18.00,167.45,0.00,1097.70,2024-05-28,0.000,305.000,Ordered,Generated PO item from PR item.
1225,463,463,64,297.000,No,5.15,1529.55,18.00,275.32,0.00,1804.87,2024-06-09,0.000,297.000,Ordered,Generated PO item from PR item.
1226,463,3313,43,216.000,No,87.55,18910.80,18.00,3403.94,0.00,22314.74,2024-06-09,0.000,216.000,Ordered,Generated PO item from PR item.
1227,464,3314,44,239.000,No,229.90,54946.10,18.00,9890.30,0.00,64836.40,2024-06-12,0.000,239.000,Ordered,Generated PO item from PR item.
1228,464,464,65,119.000,No,12.54,1492.26,18.00,268.61,0.00,1760.87,2024-06-12,0.000,119.000,Ordered,Generated PO item from PR item.
1229,465,465,66,459.000,No,1.59,729.81,18.00,131.37,0.00,861.18,2024-06-13,0.000,459.000,Ordered,Generated PO item from PR item.
1230,465,3315,45,131.000,No,371.00,48601.00,18.00,8748.18,0.00,57349.18,2024-06-13,0.000,131.000,Ordered,Generated PO item from PR item.
1231,466,3316,46,82.000,No,750.00,61500.00,18.00,11070.00,0.00,72570.00,2024-06-05,0.000,82.000,Ordered,Generated PO item from PR item.
1232,466,466,67,290.000,No,2.50,725.00,18.00,130.50,0.00,855.50,2024-06-05,0.000,290.000,Ordered,Generated PO item from PR item.
1233,467,467,68,365.000,No,6.09,2222.85,18.00,400.11,0.00,2622.96,2024-06-12,0.000,365.000,Ordered,Generated PO item from PR item.
1234,467,3317,47,58.000,Set,456.75,26491.50,18.00,4768.47,0.00,31259.97,2024-06-12,0.000,58.000,Ordered,Generated PO item from PR item.
1235,468,3318,48,41.000,Set,978.50,40118.50,18.00,7221.33,0.00,47339.83,2024-06-12,0.000,41.000,Ordered,Generated PO item from PR item.
1236,468,468,69,444.000,No,0.82,364.08,18.00,65.53,0.00,429.61,2024-06-12,0.000,444.000,Ordered,Generated PO item from PR item.
