grn_id,grn_number,po_id,vendor_id,received_date,invoice_number,invoice_date,delivery_challan_number,received_by,warehouse_location,inspection_required,grn_status,remarks
496,GRN-2024-0496,496,21,2024-06-10,INV-000496,2024-06-09,DC-000496,5,Central Stores,Yes,Accepted,Generated goods receipt.
497,GRN-2024-0497,497,22,2024-06-20,INV-000497,2024-06-19,DC-000497,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
498,GRN-2024-0498,498,23,2024-06-14,INV-000498,2024-06-13,DC-000498,7,Electrical Store,Yes,Accepted,Generated goods receipt.
499,GRN-2024-0499,499,24,2024-06-21,INV-000499,2024-06-20,DC-000499,8,Central Stores,Yes,Accepted,Generated goods receipt.
500,GRN-2024-0500,500,25,2024-06-20,INV-000500,2024-06-19,DC-000500,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
501,GRN-2024-0501,501,26,2024-06-14,INV-000501,2024-06-13,DC-000501,10,Electrical Store,Yes,Accepted,Generated goods receipt.
502,GRN-2024-0502,502,27,2024-06-26,INV-000502,2024-06-25,DC-000502,11,Central Stores,Yes,Accepted,Generated goods receipt.
503,GRN-2024-0503,503,28,2024-06-24,INV-000503,2024-06-23,DC-000503,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
504,GRN-2024-0504,504,29,2024-06-18,INV-000504,2024-06-17,DC-000504,13,Electrical Store,Yes,Accepted,Generated goods receipt.
505,GRN-2024-0505,505,30,2024-06-25,INV-000505,2024-06-24,DC-000505,1,Central Stores,Yes,Accepted,Generated goods receipt.
506,GRN-2024-0506,506,31,2024-06-16,INV-000506,2024-06-15,DC-000506,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
507,GRN-2024-0507,507,32,2024-06-18,INV-000507,2024-06-17,DC-000507,4,Electrical Store,Yes,Accepted,Generated goods receipt.
508,GRN-2024-0508,508,33,2024-06-17,INV-000508,2024-06-16,DC-000508,5,Central Stores,Yes,Accepted,Generated goods receipt.
509,GRN-2024-0509,509,34,2024-06-27,INV-000509,2024-06-26,DC-000509,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
510,GRN-2024-0510,510,35,2024-06-25,INV-000510,2024-06-24,DC-000510,7,Electrical Store,Yes,Accepted,Generated goods receipt.
511,GRN-2024-0511,511,1,2024-06-18,INV-000511,2024-06-17,DC-000511,8,Central Stores,Yes,Accepted,Generated goods receipt.
512,GRN-2024-0512,512,2,2024-06-28,INV-000512,2024-06-27,DC-000512,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
513,GRN-2024-0513,513,3,2024-06-17,INV-000513,2024-06-16,DC-000513,10,Electrical Store,Yes,Accepted,Generated goods receipt.
514,GRN-2024-0514,514,4,2024-06-28,INV-000514,2024-06-27,DC-000514,11,Central Stores,Yes,Accepted,Generated goods receipt.
515,GRN-2024-0515,515,5,2024-07-03,INV-000515,2024-07-02,DC-000515,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
516,GRN-2024-0516,516,6,2024-06-22,INV-000516,2024-06-21,DC-000516,13,Electrical Store,Yes,Accepted,Generated goods receipt.
517,GRN-2024-0517,517,7,2024-06-22,INV-000517,2024-06-21,DC-000517,1,Central Stores,Yes,Accepted,Generated goods receipt.
518,GRN-2024-0518,518,8,2024-06-23,INV-000518,2024-06-22,DC-000518,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
519,GRN-2024-0519,519,9,2024-06-22,INV-000519,2024-06-21,DC-000519,4,Electrical Store,Yes,Accepted,Generated goods receipt.
520,GRN-2024-0520,520,10,2024-07-01,INV-000520,2024-06-30,DC-000520,5,Central Stores,Yes,Accepted,Generated goods receipt.
521,GRN-2024-0521,521,11,2024-06-20,INV-000521,2024-06-19,DC-000521,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
522,GRN-2024-0522,522,12,2024-06-22,INV-000522,2024-06-21,DC-000522,7,Electrical Store,Yes,Accepted,Generated goods receipt.
523,GRN-2024-0523,523,13,2024-06-20,INV-000523,2024-06-19,DC-000523,8,Central Stores,Yes,Accepted,Generated goods receipt.
524,GRN-2024-0524,524,14,2024-07-05,INV-000524,2024-07-04,DC-000524,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
525,GRN-2024-0525,525,15,2024-07-03,INV-000525,2024-07-02,DC-000525,10,Electrical Store,Yes,Accepted,Generated goods receipt.
526,GRN-2024-0526,526,16,2024-06-27,INV-000526,2024-06-26,DC-000526,11,Central Stores,Yes,Accepted,Generated goods receipt.
527,GRN-2024-0527,527,17,2024-07-02,INV-000527,2024-07-01,DC-000527,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
528,GRN-2024-0528,528,18,2024-06-22,INV-000528,2024-06-21,DC-000528,13,Electrical Store,Yes,Accepted,Generated goods receipt.
529,GRN-2024-0529,529,19,2024-06-24,INV-000529,2024-06-23,DC-000529,1,Central Stores,Yes,Accepted,Generated goods receipt.
530,GRN-2024-0530,530,20,2024-06-24,INV-000530,2024-06-23,DC-000530,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
531,GRN-2024-0531,531,21,2024-06-23,INV-000531,2024-06-22,DC-000531,4,Electrical Store,Yes,Accepted,Generated goods receipt.
532,GRN-2024-0532,532,22,2024-06-25,INV-000532,2024-06-24,DC-000532,5,Central Stores,Yes,Accepted,Generated goods receipt.
533,GRN-2024-0533,533,23,2024-07-01,INV-000533,2024-06-30,DC-000533,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
534,GRN-2024-0534,534,24,2024-06-23,INV-000534,2024-06-22,DC-000534,7,Electrical Store,Yes,Accepted,Generated goods receipt.
535,GRN-2024-0535,535,25,2024-06-21,INV-000535,2024-06-20,DC-000535,8,Central Stores,Yes,Accepted,Generated goods receipt.
536,GRN-2024-0536,536,26,2024-07-01,INV-000536,2024-06-30,DC-000536,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
537,GRN-2024-0537,537,27,2024-06-21,INV-000537,2024-06-20,DC-000537,10,Electrical Store,Yes,Accepted,Generated goods receipt.
538,GRN-2024-0538,538,28,2024-06-26,INV-000538,2024-06-25,DC-000538,11,Central Stores,Yes,Accepted,Generated goods receipt.
539,GRN-2024-0539,539,29,2024-07-03,INV-000539,2024-07-02,DC-000539,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
540,GRN-2024-0540,540,30,2024-07-08,INV-000540,2024-07-07,DC-000540,13,Electrical Store,Yes,Accepted,Generated goods receipt.
541,GRN-2024-0541,541,31,2024-06-29,INV-000541,2024-06-28,DC-000541,1,Central Stores,Yes,Accepted,Generated goods receipt.
542,GRN-2024-0542,542,32,2024-06-25,INV-000542,2024-06-24,DC-000542,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
543,GRN-2024-0543,543,33,2024-07-01,INV-000543,2024-06-30,DC-000543,4,Electrical Store,Yes,Accepted,Generated goods receipt.
544,GRN-2024-0544,544,34,2024-07-03,INV-000544,2024-07-02,DC-000544,5,Central Stores,Yes,Accepted,Generated goods receipt.
545,GRN-2024-0545,545,35,2024-07-06,INV-000545,2024-07-05,DC-000545,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
546,GRN-2024-0546,546,1,2024-06-27,INV-000546,2024-06-26,DC-000546,7,Electrical Store,Yes,Accepted,Generated goods receipt.
547,GRN-2024-0547,547,2,2024-07-06,INV-000547,2024-07-05,DC-000547,8,Central Stores,Yes,Accepted,Generated goods receipt.
548,GRN-2024-0548,548,3,2024-07-02,INV-000548,2024-07-01,DC-000548,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
549,GRN-2024-0549,549,4,2024-06-30,INV-000549,2024-06-29,DC-000549,10,Electrical Store,Yes,Accepted,Generated goods receipt.
550,GRN-2024-0550,550,5,2024-07-09,INV-000550,2024-07-08,DC-000550,11,Central Stores,Yes,Accepted,Generated goods receipt.
551,GRN-2024-0551,551,6,2024-07-09,INV-000551,2024-07-08,DC-000551,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
552,GRN-2024-0552,552,7,2024-06-30,INV-000552,2024-06-29,DC-000552,13,Electrical Store,Yes,Accepted,Generated goods receipt.
553,GRN-2024-0553,553,8,2024-07-08,INV-000553,2024-07-07,DC-000553,1,Central Stores,Yes,Accepted,Generated goods receipt.
554,GRN-2024-0554,554,9,2024-07-03,INV-000554,2024-07-02,DC-000554,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
555,GRN-2024-0555,555,10,2024-06-27,INV-000555,2024-06-26,DC-000555,4,Electrical Store,Yes,Accepted,Generated goods receipt.
556,GRN-2024-0556,556,11,2024-07-01,INV-000556,2024-06-30,DC-000556,5,Central Stores,Yes,Accepted,Generated goods receipt.
557,GRN-2024-0557,557,12,2024-07-08,INV-000557,2024-07-07,DC-000557,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
558,GRN-2024-0558,558,13,2024-06-26,INV-000558,2024-06-25,DC-000558,7,Electrical Store,Yes,Accepted,Generated goods receipt.
559,GRN-2024-0559,559,14,2024-07-02,INV-000559,2024-07-01,DC-000559,8,Central Stores,Yes,Accepted,Generated goods receipt.
560,GRN-2024-0560,560,15,2024-07-01,INV-000560,2024-06-30,DC-000560,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
561,GRN-2024-0561,561,16,2024-07-15,INV-000561,2024-07-14,DC-000561,10,Electrical Store,Yes,Accepted,Generated goods receipt.
562,GRN-2024-0562,562,17,2024-07-09,INV-000562,2024-07-08,DC-000562,11,Central Stores,Yes,Accepted,Generated goods receipt.
563,GRN-2024-0563,563,18,2024-07-12,INV-000563,2024-07-11,DC-000563,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
564,GRN-2024-0564,564,19,2024-07-07,INV-000564,2024-07-06,DC-000564,13,Electrical Store,Yes,Accepted,Generated goods receipt.
565,GRN-2024-0565,565,20,2024-07-14,INV-000565,2024-07-13,DC-000565,1,Central Stores,Yes,Accepted,Generated goods receipt.
566,GRN-2024-0566,566,21,2024-06-30,INV-000566,2024-06-29,DC-000566,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
567,GRN-2024-0567,567,22,2024-06-28,INV-000567,2024-06-27,DC-000567,4,Electrical Store,Yes,Accepted,Generated goods receipt.
568,GRN-2024-0568,568,23,2024-07-08,INV-000568,2024-07-07,DC-000568,5,Central Stores,Yes,Accepted,Generated goods receipt.
569,GRN-2024-0569,569,24,2024-07-14,INV-000569,2024-07-13,DC-000569,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
570,GRN-2024-0570,570,25,2024-07-08,INV-000570,2024-07-07,DC-000570,7,Electrical Store,Yes,Accepted,Generated goods receipt.
571,GRN-2024-0571,571,26,2024-07-13,INV-000571,2024-07-12,DC-000571,8,Central Stores,Yes,Accepted,Generated goods receipt.
572,GRN-2024-0572,572,27,2024-07-11,INV-000572,2024-07-10,DC-000572,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
573,GRN-2024-0573,573,28,2024-07-13,INV-000573,2024-07-12,DC-000573,10,Electrical Store,Yes,Accepted,Generated goods receipt.
574,GRN-2024-0574,574,29,2024-07-16,INV-000574,2024-07-15,DC-000574,11,Central Stores,Yes,Accepted,Generated goods receipt.
575,GRN-2024-0575,575,30,2024-07-04,INV-000575,2024-07-03,DC-000575,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
576,GRN-2024-0576,576,31,2024-07-03,INV-000576,2024-07-02,DC-000576,13,Electrical Store,Yes,Accepted,Generated goods receipt.
577,GRN-2024-0577,577,32,2024-07-18,INV-000577,2024-07-17,DC-000577,1,Central Stores,Yes,Accepted,Generated goods receipt.
578,GRN-2024-0578,578,33,2024-07-09,INV-000578,2024-07-08,DC-000578,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
579,GRN-2024-0579,579,34,2024-07-06,INV-000579,2024-07-05,DC-000579,4,Electrical Store,Yes,Accepted,Generated goods receipt.
580,GRN-2024-0580,580,35,2024-07-04,INV-000580,2024-07-03,DC-000580,5,Central Stores,Yes,Accepted,Generated goods receipt.
581,GRN-2024-0581,581,1,2024-07-21,INV-000581,2024-07-20,DC-000581,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
582,GRN-2024-0582,582,2,2024-07-08,INV-000582,2024-07-07,DC-000582,7,Electrical Store,Yes,Accepted,Generated goods receipt.
583,GRN-2024-0583,583,3,2024-07-14,INV-000583,2024-07-13,DC-000583,8,Central Stores,Yes,Accepted,Generated goods receipt.
584,GRN-2024-0584,584,4,2024-07-18,INV-000584,2024-07-17,DC-000584,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
585,GRN-2024-0585,585,5,2024-07-18,INV-000585,2024-07-17,DC-000585,10,Electrical Store,Yes,Accepted,Generated goods receipt.
586,GRN-2024-0586,586,6,2024-07-14,INV-000586,2024-07-13,DC-000586,11,Central Stores,Yes,Accepted,Generated goods receipt.
587,GRN-2024-0587,587,7,2024-07-16,INV-000587,2024-07-15,DC-000587,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
588,GRN-2024-0588,588,8,2024-07-07,INV-000588,2024-07-06,DC-000588,13,Electrical Store,Yes,Accepted,Generated goods receipt.
589,GRN-2024-0589,589,9,2024-07-20,INV-000589,2024-07-19,DC-000589,1,Central Stores,Yes,Accepted,Generated goods receipt.
590,GRN-2024-0590,590,10,2024-07-17,INV-000590,2024-07-16,DC-000590,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
591,GRN-2024-0591,591,11,2024-07-10,INV-000591,2024-07-09,DC-000591,4,Electrical Store,Yes,Accepted,Generated goods receipt.
592,GRN-2024-0592,592,12,2024-07-18,INV-000592,2024-07-17,DC-000592,5,Central Stores,Yes,Accepted,Generated goods receipt.
593,GRN-2024-0593,593,13,2024-07-08,INV-000593,2024-07-07,DC-000593,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
594,GRN-2024-0594,594,14,2024-07-17,INV-000594,2024-07-16,DC-000594,7,Electrical Store,Yes,Accepted,Generated goods receipt.
595,GRN-2024-0595,595,15,2024-07-12,INV-000595,2024-07-11,DC-000595,8,Central Stores,Yes,Accepted,Generated goods receipt.
596,GRN-2024-0596,596,16,2024-07-13,INV-000596,2024-07-12,DC-000596,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
597,GRN-2024-0597,597,17,2024-07-16,INV-000597,2024-07-15,DC-000597,10,Electrical Store,Yes,Accepted,Generated goods receipt.
598,GRN-2024-0598,598,18,2024-07-17,INV-000598,2024-07-16,DC-000598,11,Central Stores,Yes,Accepted,Generated goods receipt.
599,GRN-2024-0599,599,19,2024-07-15,INV-000599,2024-07-14,DC-000599,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
600,GRN-2024-0600,600,20,2024-07-06,INV-000600,2024-07-05,DC-000600,13,Electrical Store,Yes,Accepted,Generated goods receipt.
601,GRN-2024-0601,601,21,2024-07-18,INV-000601,2024-07-17,DC-000601,1,Central Stores,Yes,Accepted,Generated goods receipt.
602,GRN-2024-0602,602,22,2024-07-19,INV-000602,2024-07-18,DC-000602,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
603,GRN-2024-0603,603,23,2024-07-20,INV-000603,2024-07-19,DC-000603,4,Electrical Store,Yes,Accepted,Generated goods receipt.
604,GRN-2024-0604,604,24,2024-07-16,INV-000604,2024-07-15,DC-000604,5,Central Stores,Yes,Accepted,Generated goods receipt.
605,GRN-2024-0605,605,25,2024-07-10,INV-000605,2024-07-09,DC-000605,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
606,GRN-2024-0606,606,26,2024-07-08,INV-000606,2024-07-07,DC-000606,7,Electrical Store,Yes,Accepted,Generated goods receipt.
607,GRN-2024-0607,607,27,2024-07-10,INV-000607,2024-07-09,DC-000607,8,Central Stores,Yes,Accepted,Generated goods receipt.
608,GRN-2024-0608,608,28,2024-07-15,INV-000608,2024-07-14,DC-000608,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
609,GRN-2024-0609,609,29,2024-07-16,INV-000609,2024-07-15,DC-000609,10,Electrical Store,Yes,Accepted,Generated goods receipt.
610,GRN-2024-0610,610,30,2024-07-12,INV-000610,2024-07-11,DC-000610,11,Central Stores,Yes,Accepted,Generated goods receipt.
611,GRN-2024-0611,611,31,2024-07-23,INV-000611,2024-07-22,DC-000611,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
612,GRN-2024-0612,612,32,2024-07-15,INV-000612,2024-07-14,DC-000612,13,Electrical Store,Yes,Accepted,Generated goods receipt.
613,GRN-2024-0613,613,33,2024-07-22,INV-000613,2024-07-21,DC-000613,1,Central Stores,Yes,Accepted,Generated goods receipt.
614,GRN-2024-0614,614,34,2024-07-11,INV-000614,2024-07-10,DC-000614,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
615,GRN-2024-0615,615,35,2024-07-18,INV-000615,2024-07-17,DC-000615,4,Electrical Store,Yes,Accepted,Generated goods receipt.
616,GRN-2024-0616,616,1,2024-07-17,INV-000616,2024-07-16,DC-000616,5,Central Stores,Yes,Accepted,Generated goods receipt.
617,GRN-2024-0617,617,2,2024-07-19,INV-000617,2024-07-18,DC-000617,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
618,GRN-2024-0618,618,3,2024-07-22,INV-000618,2024-07-21,DC-000618,7,Electrical Store,Yes,Accepted,Generated goods receipt.
619,GRN-2024-0619,619,4,2024-07-16,INV-000619,2024-07-15,DC-000619,8,Central Stores,Yes,Accepted,Generated goods receipt.
620,GRN-2024-0620,620,5,2024-07-20,INV-000620,2024-07-19,DC-000620,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
621,GRN-2024-0621,621,6,2024-07-23,INV-000621,2024-07-22,DC-000621,10,Electrical Store,Yes,Accepted,Generated goods receipt.
622,GRN-2024-0622,622,7,2024-07-22,INV-000622,2024-07-21,DC-000622,11,Central Stores,Yes,Accepted,Generated goods receipt.
623,GRN-2024-0623,623,8,2024-07-29,INV-000623,2024-07-28,DC-000623,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
624,GRN-2024-0624,624,9,2024-07-17,INV-000624,2024-07-16,DC-000624,13,Electrical Store,Yes,Accepted,Generated goods receipt.
625,GRN-2024-0625,625,10,2024-07-13,INV-000625,2024-07-12,DC-000625,1,Central Stores,Yes,Accepted,Generated goods receipt.
626,GRN-2024-0626,626,11,2024-07-21,INV-000626,2024-07-20,DC-000626,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
627,GRN-2024-0627,627,12,2024-07-26,INV-000627,2024-07-25,DC-000627,4,Electrical Store,Yes,Accepted,Generated goods receipt.
628,GRN-2024-0628,628,13,2024-07-27,INV-000628,2024-07-26,DC-000628,5,Central Stores,Yes,Accepted,Generated goods receipt.
629,GRN-2024-0629,629,14,2024-07-21,INV-000629,2024-07-20,DC-000629,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
630,GRN-2024-0630,630,15,2024-07-25,INV-000630,2024-07-24,DC-000630,7,Electrical Store,Yes,Accepted,Generated goods receipt.
631,GRN-2024-0631,631,16,2024-07-15,INV-000631,2024-07-14,DC-000631,8,Central Stores,Yes,Accepted,Generated goods receipt.
632,GRN-2024-0632,632,17,2024-07-21,INV-000632,2024-07-20,DC-000632,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
633,GRN-2024-0633,633,18,2024-07-27,INV-000633,2024-07-26,DC-000633,10,Electrical Store,Yes,Accepted,Generated goods receipt.
634,GRN-2024-0634,634,19,2024-07-26,INV-000634,2024-07-25,DC-000634,11,Central Stores,Yes,Accepted,Generated goods receipt.
635,GRN-2024-0635,635,20,2024-07-28,INV-000635,2024-07-27,DC-000635,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
636,GRN-2024-0636,636,21,2024-07-24,INV-000636,2024-07-23,DC-000636,13,Electrical Store,Yes,Accepted,Generated goods receipt.
637,GRN-2024-0637,637,22,2024-07-26,INV-000637,2024-07-25,DC-000637,1,Central Stores,Yes,Accepted,Generated goods receipt.
638,GRN-2024-0638,638,23,2024-07-28,INV-000638,2024-07-27,DC-000638,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
639,GRN-2024-0639,639,24,2024-07-23,INV-000639,2024-07-22,DC-000639,4,Electrical Store,Yes,Accepted,Generated goods receipt.
640,GRN-2024-0640,640,25,2024-08-02,INV-000640,2024-08-01,DC-000640,5,Central Stores,Yes,Accepted,Generated goods receipt.
641,GRN-2024-0641,641,26,2024-07-31,INV-000641,2024-07-30,DC-000641,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
642,GRN-2024-0642,642,27,2024-07-27,INV-000642,2024-07-26,DC-000642,7,Electrical Store,Yes,Accepted,Generated goods receipt.
643,GRN-2024-0643,643,28,2024-07-30,INV-000643,2024-07-29,DC-000643,8,Central Stores,Yes,Accepted,Generated goods receipt.
644,GRN-2024-0644,644,29,2024-07-21,INV-000644,2024-07-20,DC-000644,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
645,GRN-2024-0645,645,30,2024-07-31,INV-000645,2024-07-30,DC-000645,10,Electrical Store,Yes,Accepted,Generated goods receipt.
646,GRN-2024-0646,646,31,2024-08-01,INV-000646,2024-07-31,DC-000646,11,Central Stores,Yes,Accepted,Generated goods receipt.
647,GRN-2024-0647,647,32,2024-07-21,INV-000647,2024-07-20,DC-000647,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
648,GRN-2024-0648,648,33,2024-07-24,INV-000648,2024-07-23,DC-000648,13,Electrical Store,Yes,Accepted,Generated goods receipt.
649,GRN-2024-0649,649,34,2024-07-26,INV-000649,2024-07-25,DC-000649,1,Central Stores,Yes,Accepted,Generated goods receipt.
650,GRN-2024-0650,650,35,2024-08-04,INV-000650,2024-08-03,DC-000650,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
651,GRN-2024-0651,651,1,2024-07-26,INV-000651,2024-07-25,DC-000651,4,Electrical Store,Yes,Accepted,Generated goods receipt.
652,GRN-2024-0652,652,2,2024-07-31,INV-000652,2024-07-30,DC-000652,5,Central Stores,Yes,Accepted,Generated goods receipt.
653,GRN-2024-0653,653,3,2024-07-27,INV-000653,2024-07-26,DC-000653,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
654,GRN-2024-0654,654,4,2024-08-02,INV-000654,2024-08-01,DC-000654,7,Electrical Store,Yes,Accepted,Generated goods receipt.
655,GRN-2024-0655,655,5,2024-07-23,INV-000655,2024-07-22,DC-000655,8,Central Stores,Yes,Accepted,Generated goods receipt.
