fg_receipt_id,fg_receipt_number,production_order_item_id,production_order_id,finished_item_id,received_quantity,accepted_quantity,rejected_quantity,uom,receipt_date,received_by,inspection_status,warehouse_location,batch_number,serial_number_start,serial_number_end,remarks
489,FGR-2024-0489,450,450,102,7.000,7.000,0.000,No,2024-06-01,7,Accepted,Finished Goods Warehouse,FG-0000489,SN0000489A,SN0000489Z,Generated finished goods receipt.
490,FGR-2024-0490,451,451,100,11.000,11.000,0.000,No,2024-06-03,8,Accepted,Finished Goods Warehouse,FG-0000490,SN0000490A,SN0000490Z,Generated finished goods receipt.
491,FGR-2024-0491,452,452,101,47.000,47.000,0.000,No,2024-06-10,9,Accepted,Finished Goods Warehouse,FG-0000491,SN0000491A,SN0000491Z,Generated finished goods receipt.
492,FGR-2024-0492,453,453,102,51.000,51.000,0.000,No,2024-06-07,10,Accepted,Finished Goods Warehouse,FG-0000492,SN0000492A,SN0000492Z,Generated finished goods receipt.
493,FGR-2024-0493,454,454,100,19.000,19.000,0.000,No,2024-05-31,11,Accepted,Finished Goods Warehouse,FG-0000493,SN0000493A,SN0000493Z,Generated finished goods receipt.
494,FGR-2024-0494,455,455,101,51.000,51.000,0.000,No,2024-06-08,12,Accepted,Finished Goods Warehouse,FG-0000494,SN0000494A,SN0000494Z,Generated finished goods receipt.
495,FGR-2024-0495,456,456,102,33.000,33.000,0.000,No,2024-06-03,13,Accepted,Finished Goods Warehouse,FG-0000495,SN0000495A,SN0000495Z,Generated finished goods receipt.
496,FGR-2024-0496,457,457,100,23.000,23.000,0.000,No,2024-06-07,1,Accepted,Finished Goods Warehouse,FG-0000496,SN0000496A,SN0000496Z,Generated finished goods receipt.
497,FGR-2024-0497,458,458,101,29.000,29.000,0.000,No,2024-05-28,3,Accepted,Finished Goods Warehouse,FG-0000497,SN0000497A,SN0000497Z,Generated finished goods receipt.
498,FGR-2024-0498,459,459,102,43.000,43.000,0.000,No,2024-06-03,4,Accepted,Finished Goods Warehouse,FG-0000498,SN0000498A,SN0000498Z,Generated finished goods receipt.
499,FGR-2024-0499,460,460,100,55.000,55.000,0.000,No,2024-06-06,5,Accepted,Finished Goods Warehouse,FG-0000499,SN0000499A,SN0000499Z,Generated finished goods receipt.
500,FGR-2024-0500,461,461,101,30.000,30.000,0.000,No,2024-06-11,6,Accepted,Finished Goods Warehouse,FG-0000500,SN0000500A,SN0000500Z,Generated finished goods receipt.
501,FGR-2024-0501,462,462,102,22.000,22.000,0.000,No,2024-06-09,7,Accepted,Finished Goods Warehouse,FG-0000501,SN0000501A,SN0000501Z,Generated finished goods receipt.
502,FGR-2024-0502,463,463,100,47.000,47.000,0.000,No,2024-06-10,8,Accepted,Finished Goods Warehouse,FG-0000502,SN0000502A,SN0000502Z,Generated finished goods receipt.
503,FGR-2024-0503,464,464,101,33.000,33.000,0.000,No,2024-06-04,9,Accepted,Finished Goods Warehouse,FG-0000503,SN0000503A,SN0000503Z,Generated finished goods receipt.
504,FGR-2024-0504,465,465,102,26.000,26.000,0.000,No,2024-06-05,10,Accepted,Finished Goods Warehouse,FG-0000504,SN0000504A,SN0000504Z,Generated finished goods receipt.
505,FGR-2024-0505,466,466,100,29.000,29.000,0.000,No,2024-06-02,11,Accepted,Finished Goods Warehouse,FG-0000505,SN0000505A,SN0000505Z,Generated finished goods receipt.
506,FGR-2024-0506,467,467,101,32.000,32.000,0.000,No,2024-06-08,12,Accepted,Finished Goods Warehouse,FG-0000506,SN0000506A,SN0000506Z,Generated finished goods receipt.
507,FGR-2024-0507,468,468,102,11.000,11.000,0.000,No,2024-06-01,13,Accepted,Finished Goods Warehouse,FG-0000507,SN0000507A,SN0000507Z,Generated finished goods receipt.
508,FGR-2024-0508,469,469,100,8.000,8.000,0.000,No,2024-06-09,1,Accepted,Finished Goods Warehouse,FG-0000508,SN0000508A,SN0000508Z,Generated finished goods receipt.
509,FGR-2024-0509,470,470,101,40.000,40.000,0.000,No,2024-06-11,3,Accepted,Finished Goods Warehouse,FG-0000509,SN0000509A,SN0000509Z,Generated finished goods receipt.
510,FGR-2024-0510,471,471,102,13.000,13.000,0.000,No,2024-06-05,4,Accepted,Finished Goods Warehouse,FG-0000510,SN0000510A,SN0000510Z,Generated finished goods receipt.
511,FGR-2024-0511,472,472,100,33.000,33.000,0.000,No,2024-06-06,5,Accepted,Finished Goods Warehouse,FG-0000511,SN0000511A,SN0000511Z,Generated finished goods receipt.
512,FGR-2024-0512,473,473,101,48.000,48.000,0.000,No,2024-06-07,6,Accepted,Finished Goods Warehouse,FG-0000512,SN0000512A,SN0000512Z,Generated finished goods receipt.
513,FGR-2024-0513,474,474,102,15.000,15.000,0.000,No,2024-06-08,7,Accepted,Finished Goods Warehouse,FG-0000513,SN0000513A,SN0000513Z,Generated finished goods receipt.
514,FGR-2024-0514,475,475,100,24.000,24.000,0.000,No,2024-06-09,8,Accepted,Finished Goods Warehouse,FG-0000514,SN0000514A,SN0000514Z,Generated finished goods receipt.
515,FGR-2024-0515,476,476,101,57.000,57.000,0.000,No,2024-06-12,9,Accepted,Finished Goods Warehouse,FG-0000515,SN0000515A,SN0000515Z,Generated finished goods receipt.
516,FGR-2024-0516,477,477,102,5.000,5.000,0.000,No,2024-06-15,10,Accepted,Finished Goods Warehouse,FG-0000516,SN0000516A,SN0000516Z,Generated finished goods receipt.
517,FGR-2024-0517,478,478,100,45.000,45.000,0.000,No,2024-06-14,11,Accepted,Finished Goods Warehouse,FG-0000517,SN0000517A,SN0000517Z,Generated finished goods receipt.
518,FGR-2024-0518,479,479,101,13.000,13.000,0.000,No,2024-06-12,12,Accepted,Finished Goods Warehouse,FG-0000518,SN0000518A,SN0000518Z,Generated finished goods receipt.
519,FGR-2024-0519,480,480,102,53.000,53.000,0.000,No,2024-06-12,13,Accepted,Finished Goods Warehouse,FG-0000519,SN0000519A,SN0000519Z,Generated finished goods receipt.
520,FGR-2024-0520,481,481,100,26.000,26.000,0.000,No,2024-06-14,1,Accepted,Finished Goods Warehouse,FG-0000520,SN0000520A,SN0000520Z,Generated finished goods receipt.
521,FGR-2024-0521,482,482,101,4.000,4.000,0.000,No,2024-06-07,3,Accepted,Finished Goods Warehouse,FG-0000521,SN0000521A,SN0000521Z,Generated finished goods receipt.
522,FGR-2024-0522,483,483,102,44.000,44.000,0.000,No,2024-06-14,4,Accepted,Finished Goods Warehouse,FG-0000522,SN0000522A,SN0000522Z,Generated finished goods receipt.
523,FGR-2024-0523,484,484,100,11.000,11.000,0.000,No,2024-06-08,5,Accepted,Finished Goods Warehouse,FG-0000523,SN0000523A,SN0000523Z,Generated finished goods receipt.
524,FGR-2024-0524,485,485,101,25.000,25.000,0.000,No,2024-06-12,6,Accepted,Finished Goods Warehouse,FG-0000524,SN0000524A,SN0000524Z,Generated finished goods receipt.
525,FGR-2024-0525,486,486,102,33.000,33.000,0.000,No,2024-06-08,7,Accepted,Finished Goods Warehouse,FG-0000525,SN0000525A,SN0000525Z,Generated finished goods receipt.
526,FGR-2024-0526,487,487,100,45.000,45.000,0.000,No,2024-06-13,8,Accepted,Finished Goods Warehouse,FG-0000526,SN0000526A,SN0000526Z,Generated finished goods receipt.
527,FGR-2024-0527,488,488,101,28.000,28.000,0.000,No,2024-06-06,9,Accepted,Finished Goods Warehouse,FG-0000527,SN0000527A,SN0000527Z,Generated finished goods receipt.
528,FGR-2024-0528,489,489,102,51.000,51.000,0.000,No,2024-06-12,10,Accepted,Finished Goods Warehouse,FG-0000528,SN0000528A,SN0000528Z,Generated finished goods receipt.
529,FGR-2024-0529,490,490,100,29.000,29.000,0.000,No,2024-06-20,11,Accepted,Finished Goods Warehouse,FG-0000529,SN0000529A,SN0000529Z,Generated finished goods receipt.
530,FGR-2024-0530,491,491,101,22.000,22.000,0.000,No,2024-06-09,12,Accepted,Finished Goods Warehouse,FG-0000530,SN0000530A,SN0000530Z,Generated finished goods receipt.
531,FGR-2024-0531,492,492,102,23.000,23.000,0.000,No,2024-06-10,13,Accepted,Finished Goods Warehouse,FG-0000531,SN0000531A,SN0000531Z,Generated finished goods receipt.
532,FGR-2024-0532,493,493,100,49.000,49.000,0.000,No,2024-06-14,1,Accepted,Finished Goods Warehouse,FG-0000532,SN0000532A,SN0000532Z,Generated finished goods receipt.
533,FGR-2024-0533,494,494,101,41.000,41.000,0.000,No,2024-06-16,3,Accepted,Finished Goods Warehouse,FG-0000533,SN0000533A,SN0000533Z,Generated finished goods receipt.
534,FGR-2024-0534,495,495,102,10.000,10.000,0.000,No,2024-06-14,4,Accepted,Finished Goods Warehouse,FG-0000534,SN0000534A,SN0000534Z,Generated finished goods receipt.
535,FGR-2024-0535,496,496,100,47.000,47.000,0.000,No,2024-06-12,5,Accepted,Finished Goods Warehouse,FG-0000535,SN0000535A,SN0000535Z,Generated finished goods receipt.
536,FGR-2024-0536,497,497,101,28.000,28.000,0.000,No,2024-06-16,6,Accepted,Finished Goods Warehouse,FG-0000536,SN0000536A,SN0000536Z,Generated finished goods receipt.
537,FGR-2024-0537,498,498,102,23.000,23.000,0.000,No,2024-06-20,7,Accepted,Finished Goods Warehouse,FG-0000537,SN0000537A,SN0000537Z,Generated finished goods receipt.
538,FGR-2024-0538,499,499,100,9.000,9.000,0.000,No,2024-06-17,8,Accepted,Finished Goods Warehouse,FG-0000538,SN0000538A,SN0000538Z,Generated finished goods receipt.
539,FGR-2024-0539,500,500,101,59.000,59.000,0.000,No,2024-06-24,9,Accepted,Finished Goods Warehouse,FG-0000539,SN0000539A,SN0000539Z,Generated finished goods receipt.
540,FGR-2024-0540,501,501,102,5.000,5.000,0.000,No,2024-06-14,10,Accepted,Finished Goods Warehouse,FG-0000540,SN0000540A,SN0000540Z,Generated finished goods receipt.
541,FGR-2024-0541,502,502,100,59.000,59.000,0.000,No,2024-06-18,11,Accepted,Finished Goods Warehouse,FG-0000541,SN0000541A,SN0000541Z,Generated finished goods receipt.
542,FGR-2024-0542,503,503,101,7.000,7.000,0.000,No,2024-06-18,12,Accepted,Finished Goods Warehouse,FG-0000542,SN0000542A,SN0000542Z,Generated finished goods receipt.
543,FGR-2024-0543,504,504,102,32.000,32.000,0.000,No,2024-06-12,13,Accepted,Finished Goods Warehouse,FG-0000543,SN0000543A,SN0000543Z,Generated finished goods receipt.
544,FGR-2024-0544,505,505,100,8.000,8.000,0.000,No,2024-06-22,1,Accepted,Finished Goods Warehouse,FG-0000544,SN0000544A,SN0000544Z,Generated finished goods receipt.
545,FGR-2024-0545,506,506,101,32.000,32.000,0.000,No,2024-06-19,3,Accepted,Finished Goods Warehouse,FG-0000545,SN0000545A,SN0000545Z,Generated finished goods receipt.
546,FGR-2024-0546,507,507,102,51.000,51.000,0.000,No,2024-06-15,4,Accepted,Finished Goods Warehouse,FG-0000546,SN0000546A,SN0000546Z,Generated finished goods receipt.
547,FGR-2024-0547,508,508,100,38.000,38.000,0.000,No,2024-06-14,5,Accepted,Finished Goods Warehouse,FG-0000547,SN0000547A,SN0000547Z,Generated finished goods receipt.
548,FGR-2024-0548,509,509,101,33.000,33.000,0.000,No,2024-06-22,6,Accepted,Finished Goods Warehouse,FG-0000548,SN0000548A,SN0000548Z,Generated finished goods receipt.
549,FGR-2024-0549,510,510,102,10.000,10.000,0.000,No,2024-06-16,7,Accepted,Finished Goods Warehouse,FG-0000549,SN0000549A,SN0000549Z,Generated finished goods receipt.
550,FGR-2024-0550,511,511,100,57.000,57.000,0.000,No,2024-06-18,8,Accepted,Finished Goods Warehouse,FG-0000550,SN0000550A,SN0000550Z,Generated finished goods receipt.
551,FGR-2024-0551,512,512,101,24.000,24.000,0.000,No,2024-06-21,9,Accepted,Finished Goods Warehouse,FG-0000551,SN0000551A,SN0000551Z,Generated finished goods receipt.
552,FGR-2024-0552,513,513,102,34.000,34.000,0.000,No,2024-06-20,10,Accepted,Finished Goods Warehouse,FG-0000552,SN0000552A,SN0000552Z,Generated finished goods receipt.
553,FGR-2024-0553,514,514,100,55.000,55.000,0.000,No,2024-06-13,11,Accepted,Finished Goods Warehouse,FG-0000553,SN0000553A,SN0000553Z,Generated finished goods receipt.
554,FGR-2024-0554,515,515,101,39.000,39.000,0.000,No,2024-06-18,12,Accepted,Finished Goods Warehouse,FG-0000554,SN0000554A,SN0000554Z,Generated finished goods receipt.
555,FGR-2024-0555,516,516,102,45.000,45.000,0.000,No,2024-06-21,13,Accepted,Finished Goods Warehouse,FG-0000555,SN0000555A,SN0000555Z,Generated finished goods receipt.
556,FGR-2024-0556,517,517,100,13.000,13.000,0.000,No,2024-06-24,1,Accepted,Finished Goods Warehouse,FG-0000556,SN0000556A,SN0000556Z,Generated finished goods receipt.
557,FGR-2024-0557,518,518,101,30.000,30.000,0.000,No,2024-06-19,3,Accepted,Finished Goods Warehouse,FG-0000557,SN0000557A,SN0000557Z,Generated finished goods receipt.
558,FGR-2024-0558,519,519,102,34.000,34.000,0.000,No,2024-06-16,4,Accepted,Finished Goods Warehouse,FG-0000558,SN0000558A,SN0000558Z,Generated finished goods receipt.
559,FGR-2024-0559,520,520,100,14.000,14.000,0.000,No,2024-06-19,5,Accepted,Finished Goods Warehouse,FG-0000559,SN0000559A,SN0000559Z,Generated finished goods receipt.
560,FGR-2024-0560,521,521,101,25.000,25.000,0.000,No,2024-06-29,6,Accepted,Finished Goods Warehouse,FG-0000560,SN0000560A,SN0000560Z,Generated finished goods receipt.
561,FGR-2024-0561,522,522,102,50.000,50.000,0.000,No,2024-06-22,7,Accepted,Finished Goods Warehouse,FG-0000561,SN0000561A,SN0000561Z,Generated finished goods receipt.
562,FGR-2024-0562,523,523,100,55.000,55.000,0.000,No,2024-06-20,8,Accepted,Finished Goods Warehouse,FG-0000562,SN0000562A,SN0000562Z,Generated finished goods receipt.
563,FGR-2024-0563,524,524,101,50.000,50.000,0.000,No,2024-06-23,9,Accepted,Finished Goods Warehouse,FG-0000563,SN0000563A,SN0000563Z,Generated finished goods receipt.
564,FGR-2024-0564,525,525,102,56.000,56.000,0.000,No,2024-06-30,10,Accepted,Finished Goods Warehouse,FG-0000564,SN0000564A,SN0000564Z,Generated finished goods receipt.
565,FGR-2024-0565,526,526,100,59.000,59.000,0.000,No,2024-07-01,11,Accepted,Finished Goods Warehouse,FG-0000565,SN0000565A,SN0000565Z,Generated finished goods receipt.
566,FGR-2024-0566,527,527,101,16.000,16.000,0.000,No,2024-06-24,12,Accepted,Finished Goods Warehouse,FG-0000566,SN0000566A,SN0000566Z,Generated finished goods receipt.
567,FGR-2024-0567,528,528,102,52.000,52.000,0.000,No,2024-06-20,13,Accepted,Finished Goods Warehouse,FG-0000567,SN0000567A,SN0000567Z,Generated finished goods receipt.
568,FGR-2024-0568,529,529,100,37.000,37.000,0.000,No,2024-06-24,1,Accepted,Finished Goods Warehouse,FG-0000568,SN0000568A,SN0000568Z,Generated finished goods receipt.
569,FGR-2024-0569,530,530,101,53.000,53.000,0.000,No,2024-06-25,3,Accepted,Finished Goods Warehouse,FG-0000569,SN0000569A,SN0000569Z,Generated finished goods receipt.
570,FGR-2024-0570,531,531,102,38.000,38.000,0.000,No,2024-06-27,4,Accepted,Finished Goods Warehouse,FG-0000570,SN0000570A,SN0000570Z,Generated finished goods receipt.
571,FGR-2024-0571,532,532,100,9.000,9.000,0.000,No,2024-06-28,5,Accepted,Finished Goods Warehouse,FG-0000571,SN0000571A,SN0000571Z,Generated finished goods receipt.
572,FGR-2024-0572,533,533,101,36.000,36.000,0.000,No,2024-06-30,6,Accepted,Finished Goods Warehouse,FG-0000572,SN0000572A,SN0000572Z,Generated finished goods receipt.
573,FGR-2024-0573,534,534,102,46.000,46.000,0.000,No,2024-06-29,7,Accepted,Finished Goods Warehouse,FG-0000573,SN0000573A,SN0000573Z,Generated finished goods receipt.
574,FGR-2024-0574,535,535,100,11.000,11.000,0.000,No,2024-06-26,8,Accepted,Finished Goods Warehouse,FG-0000574,SN0000574A,SN0000574Z,Generated finished goods receipt.
575,FGR-2024-0575,536,536,101,33.000,33.000,0.000,No,2024-06-28,9,Accepted,Finished Goods Warehouse,FG-0000575,SN0000575A,SN0000575Z,Generated finished goods receipt.
576,FGR-2024-0576,537,537,102,41.000,41.000,0.000,No,2024-07-02,10,Accepted,Finished Goods Warehouse,FG-0000576,SN0000576A,SN0000576Z,Generated finished goods receipt.
577,FGR-2024-0577,538,538,100,28.000,28.000,0.000,No,2024-06-29,11,Accepted,Finished Goods Warehouse,FG-0000577,SN0000577A,SN0000577Z,Generated finished goods receipt.
578,FGR-2024-0578,539,539,101,47.000,47.000,0.000,No,2024-07-06,12,Accepted,Finished Goods Warehouse,FG-0000578,SN0000578A,SN0000578Z,Generated finished goods receipt.
579,FGR-2024-0579,540,540,102,11.000,11.000,0.000,No,2024-07-03,13,Accepted,Finished Goods Warehouse,FG-0000579,SN0000579A,SN0000579Z,Generated finished goods receipt.
580,FGR-2024-0580,541,541,100,24.000,24.000,0.000,No,2024-07-08,1,Accepted,Finished Goods Warehouse,FG-0000580,SN0000580A,SN0000580Z,Generated finished goods receipt.
581,FGR-2024-0581,542,542,101,56.000,56.000,0.000,No,2024-07-01,3,Accepted,Finished Goods Warehouse,FG-0000581,SN0000581A,SN0000581Z,Generated finished goods receipt.
582,FGR-2024-0582,543,543,102,31.000,31.000,0.000,No,2024-07-06,4,Accepted,Finished Goods Warehouse,FG-0000582,SN0000582A,SN0000582Z,Generated finished goods receipt.
583,FGR-2024-0583,544,544,100,13.000,13.000,0.000,No,2024-07-05,5,Accepted,Finished Goods Warehouse,FG-0000583,SN0000583A,SN0000583Z,Generated finished goods receipt.
584,FGR-2024-0584,545,545,101,11.000,11.000,0.000,No,2024-07-07,6,Accepted,Finished Goods Warehouse,FG-0000584,SN0000584A,SN0000584Z,Generated finished goods receipt.
585,FGR-2024-0585,546,546,102,36.000,36.000,0.000,No,2024-07-06,7,Accepted,Finished Goods Warehouse,FG-0000585,SN0000585A,SN0000585Z,Generated finished goods receipt.
586,FGR-2024-0586,547,547,100,56.000,56.000,0.000,No,2024-07-10,8,Accepted,Finished Goods Warehouse,FG-0000586,SN0000586A,SN0000586Z,Generated finished goods receipt.
587,FGR-2024-0587,548,548,101,5.000,5.000,0.000,No,2024-07-03,9,Accepted,Finished Goods Warehouse,FG-0000587,SN0000587A,SN0000587Z,Generated finished goods receipt.
588,FGR-2024-0588,549,549,102,10.000,10.000,0.000,No,2024-07-07,10,Accepted,Finished Goods Warehouse,FG-0000588,SN0000588A,SN0000588Z,Generated finished goods receipt.
589,FGR-2024-0589,550,550,100,25.000,25.000,0.000,No,2024-07-08,11,Accepted,Finished Goods Warehouse,FG-0000589,SN0000589A,SN0000589Z,Generated finished goods receipt.
590,FGR-2024-0590,551,551,101,14.000,14.000,0.000,No,2024-07-07,12,Accepted,Finished Goods Warehouse,FG-0000590,SN0000590A,SN0000590Z,Generated finished goods receipt.
591,FGR-2024-0591,552,552,102,10.000,10.000,0.000,No,2024-07-05,13,Accepted,Finished Goods Warehouse,FG-0000591,SN0000591A,SN0000591Z,Generated finished goods receipt.
592,FGR-2024-0592,553,553,100,20.000,20.000,0.000,No,2024-07-03,1,Accepted,Finished Goods Warehouse,FG-0000592,SN0000592A,SN0000592Z,Generated finished goods receipt.
593,FGR-2024-0593,554,554,101,39.000,39.000,0.000,No,2024-07-02,3,Accepted,Finished Goods Warehouse,FG-0000593,SN0000593A,SN0000593Z,Generated finished goods receipt.
594,FGR-2024-0594,555,555,102,49.000,49.000,0.000,No,2024-07-09,4,Accepted,Finished Goods Warehouse,FG-0000594,SN0000594A,SN0000594Z,Generated finished goods receipt.
595,FGR-2024-0595,556,556,100,21.000,21.000,0.000,No,2024-07-05,5,Accepted,Finished Goods Warehouse,FG-0000595,SN0000595A,SN0000595Z,Generated finished goods receipt.
596,FGR-2024-0596,557,557,101,44.000,44.000,0.000,No,2024-07-09,6,Accepted,Finished Goods Warehouse,FG-0000596,SN0000596A,SN0000596Z,Generated finished goods receipt.
597,FGR-2024-0597,558,558,102,49.000,49.000,0.000,No,2024-07-09,7,Accepted,Finished Goods Warehouse,FG-0000597,SN0000597A,SN0000597Z,Generated finished goods receipt.
598,FGR-2024-0598,559,559,100,5.000,5.000,0.000,No,2024-07-10,8,Accepted,Finished Goods Warehouse,FG-0000598,SN0000598A,SN0000598Z,Generated finished goods receipt.
599,FGR-2024-0599,560,560,101,50.000,50.000,0.000,No,2024-07-06,9,Accepted,Finished Goods Warehouse,FG-0000599,SN0000599A,SN0000599Z,Generated finished goods receipt.
600,FGR-2024-0600,561,561,102,15.000,15.000,0.000,No,2024-07-10,10,Accepted,Finished Goods Warehouse,FG-0000600,SN0000600A,SN0000600Z,Generated finished goods receipt.
601,FGR-2024-0601,562,562,100,43.000,43.000,0.000,No,2024-07-07,11,Accepted,Finished Goods Warehouse,FG-0000601,SN0000601A,SN0000601Z,Generated finished goods receipt.
602,FGR-2024-0602,563,563,101,46.000,46.000,0.000,No,2024-07-08,12,Accepted,Finished Goods Warehouse,FG-0000602,SN0000602A,SN0000602Z,Generated finished goods receipt.
603,FGR-2024-0603,564,564,102,51.000,51.000,0.000,No,2024-07-07,13,Accepted,Finished Goods Warehouse,FG-0000603,SN0000603A,SN0000603Z,Generated finished goods receipt.
604,FGR-2024-0604,565,565,100,25.000,25.000,0.000,No,2024-07-05,1,Accepted,Finished Goods Warehouse,FG-0000604,SN0000604A,SN0000604Z,Generated finished goods receipt.
605,FGR-2024-0605,566,566,101,41.000,41.000,0.000,No,2024-07-12,3,Accepted,Finished Goods Warehouse,FG-0000605,SN0000605A,SN0000605Z,Generated finished goods receipt.
606,FGR-2024-0606,567,567,102,6.000,6.000,0.000,No,2024-07-11,4,Accepted,Finished Goods Warehouse,FG-0000606,SN0000606A,SN0000606Z,Generated finished goods receipt.
607,FGR-2024-0607,568,568,100,28.000,28.000,0.000,No,2024-07-03,5,Accepted,Finished Goods Warehouse,FG-0000607,SN0000607A,SN0000607Z,Generated finished goods receipt.
