bom_consumption_id,production_order_item_id,finished_item_id,consumed_item_id,planned_quantity,issued_quantity,actual_consumed_quantity,returned_quantity,wastage_quantity,uom,warehouse_location,batch_number,consumption_date,consumed_by,transaction_status,remarks
3171,391,100,84,3600.000,3672.000,3600.000,0.000,72.000,ml,Production Issue Store,BC-0003171,2024-05-06,8,Consumed,Generated BOM consumption from active BOM.
3172,391,100,85,360.000,367.200,360.000,0.000,7.200,g,Production Issue Store,BC-0003172,2024-05-06,9,Consumed,Generated BOM consumption from active BOM.
3173,392,101,85,765.000,780.300,765.000,0.000,15.300,g,Production Issue Store,BC-0003173,2024-05-04,9,Consumed,Generated BOM consumption from active BOM.
3174,392,101,86,408.000,416.160,408.000,0.000,8.160,g,Production Issue Store,BC-0003174,2024-05-04,10,Consumed,Generated BOM consumption from active BOM.
3175,393,102,86,280.000,285.600,280.000,0.000,5.600,g,Production Issue Store,BC-0003175,2024-05-11,10,Consumed,Generated BOM consumption from active BOM.
3176,393,102,87,560.000,571.200,560.000,0.000,11.200,g,Production Issue Store,BC-0003176,2024-05-11,11,Consumed,Generated BOM consumption from active BOM.
3177,394,100,87,70.000,71.400,70.000,0.000,1.400,g,Production Issue Store,BC-0003177,2024-05-08,11,Consumed,Generated BOM consumption from active BOM.
3178,394,100,94,7.000,7.140,7.000,0.000,0.140,No,Production Issue Store,BC-0003178,2024-05-08,12,Consumed,Generated BOM consumption from active BOM.
3179,395,101,94,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0003179,2024-05-08,12,Consumed,Generated BOM consumption from active BOM.
3180,395,101,95,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0003180,2024-05-08,13,Consumed,Generated BOM consumption from active BOM.
3181,396,102,95,19.000,19.380,19.000,0.000,0.380,No,Production Issue Store,BC-0003181,2024-05-08,13,Consumed,Generated BOM consumption from active BOM.
3182,396,102,96,19.000,19.380,19.000,0.000,0.380,No,Production Issue Store,BC-0003182,2024-05-08,1,Consumed,Generated BOM consumption from active BOM.
3183,397,100,96,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0003183,2024-05-09,1,Consumed,Generated BOM consumption from active BOM.
3184,397,100,97,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0003184,2024-05-09,3,Consumed,Generated BOM consumption from active BOM.
3185,398,101,97,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0003185,2024-05-09,3,Consumed,Generated BOM consumption from active BOM.
3186,398,101,88,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0003186,2024-05-09,4,Consumed,Generated BOM consumption from active BOM.
3187,399,102,88,56.000,57.120,56.000,0.000,1.120,No,Production Issue Store,BC-0003187,2024-05-07,4,Consumed,Generated BOM consumption from active BOM.
3188,399,102,89,112.000,114.240,112.000,0.000,2.240,No,Production Issue Store,BC-0003188,2024-05-07,5,Consumed,Generated BOM consumption from active BOM.
3189,400,100,89,38.000,38.760,38.000,0.000,0.760,No,Production Issue Store,BC-0003189,2024-05-12,5,Consumed,Generated BOM consumption from active BOM.
3190,400,100,90,19.000,19.380,19.000,0.000,0.380,Sheet,Production Issue Store,BC-0003190,2024-05-12,6,Consumed,Generated BOM consumption from active BOM.
3191,401,101,90,36.000,36.720,36.000,0.000,0.720,Sheet,Production Issue Store,BC-0003191,2024-05-11,6,Consumed,Generated BOM consumption from active BOM.
3192,401,101,91,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0003192,2024-05-11,7,Consumed,Generated BOM consumption from active BOM.
3193,402,102,91,33.000,33.660,33.000,0.000,0.660,No,Production Issue Store,BC-0003193,2024-05-10,7,Consumed,Generated BOM consumption from active BOM.
3194,402,102,92,49.500,50.490,49.500,0.000,0.990,m,Production Issue Store,BC-0003194,2024-05-10,8,Consumed,Generated BOM consumption from active BOM.
3195,403,100,92,57.000,58.140,57.000,0.000,1.140,m,Production Issue Store,BC-0003195,2024-05-09,8,Consumed,Generated BOM consumption from active BOM.
3196,403,100,93,57.000,58.140,57.000,0.000,1.140,No,Production Issue Store,BC-0003196,2024-05-09,9,Consumed,Generated BOM consumption from active BOM.
3197,404,101,93,56.000,57.120,56.000,0.000,1.120,No,Production Issue Store,BC-0003197,2024-05-09,9,Consumed,Generated BOM consumption from active BOM.
3198,404,101,98,56.000,57.120,56.000,0.000,1.120,No,Production Issue Store,BC-0003198,2024-05-09,10,Consumed,Generated BOM consumption from active BOM.
3199,405,102,98,25.000,25.500,25.000,0.000,0.500,No,Production Issue Store,BC-0003199,2024-05-15,10,Consumed,Generated BOM consumption from active BOM.
3200,405,102,99,25.000,25.500,25.000,0.000,0.500,No,Production Issue Store,BC-0003200,2024-05-15,11,Consumed,Generated BOM consumption from active BOM.
3201,406,100,99,5.000,5.100,5.000,0.000,0.100,No,Production Issue Store,BC-0003201,2024-05-10,11,Consumed,Generated BOM consumption from active BOM.
3202,406,100,1,5.000,5.100,5.000,0.000,0.100,No,Production Issue Store,BC-0003202,2024-05-10,12,Consumed,Generated BOM consumption from active BOM.
3203,407,101,2,6.000,6.120,6.000,0.000,0.120,No,Production Issue Store,BC-0003203,2024-05-16,12,Consumed,Generated BOM consumption from active BOM.
3204,407,101,5,6.000,6.120,6.000,0.000,0.120,No,Production Issue Store,BC-0003204,2024-05-16,13,Consumed,Generated BOM consumption from active BOM.
3205,408,102,6,4.000,4.080,4.000,0.000,0.080,No,Production Issue Store,BC-0003205,2024-05-14,13,Consumed,Generated BOM consumption from active BOM.
3206,408,102,9,48.000,48.960,48.000,0.000,0.960,No,Production Issue Store,BC-0003206,2024-05-14,1,Consumed,Generated BOM consumption from active BOM.
3207,409,100,7,384.000,391.680,384.000,0.000,7.680,No,Production Issue Store,BC-0003207,2024-05-16,1,Consumed,Generated BOM consumption from active BOM.
3208,409,100,10,48.000,48.960,48.000,0.000,0.960,No,Production Issue Store,BC-0003208,2024-05-16,3,Consumed,Generated BOM consumption from active BOM.
3209,410,101,11,45.000,45.900,45.000,0.000,0.900,No,Production Issue Store,BC-0003209,2024-05-16,3,Consumed,Generated BOM consumption from active BOM.
3210,410,101,14,45.000,45.900,45.000,0.000,0.900,No,Production Issue Store,BC-0003210,2024-05-16,4,Consumed,Generated BOM consumption from active BOM.
3211,411,102,15,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0003211,2024-05-17,4,Consumed,Generated BOM consumption from active BOM.
3212,411,102,18,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0003212,2024-05-17,5,Consumed,Generated BOM consumption from active BOM.
3213,412,100,16,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0003213,2024-05-13,5,Consumed,Generated BOM consumption from active BOM.
3214,412,100,19,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0003214,2024-05-13,6,Consumed,Generated BOM consumption from active BOM.
3215,413,101,19,9.000,9.180,9.000,0.000,0.180,No,Production Issue Store,BC-0003215,2024-05-13,6,Consumed,Generated BOM consumption from active BOM.
3216,413,101,20,9.000,9.180,9.000,0.000,0.180,No,Production Issue Store,BC-0003216,2024-05-13,7,Consumed,Generated BOM consumption from active BOM.
3217,414,102,20,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0003217,2024-05-18,7,Consumed,Generated BOM consumption from active BOM.
3218,414,102,25,24.000,24.480,24.000,0.000,0.480,No,Production Issue Store,BC-0003218,2024-05-18,8,Consumed,Generated BOM consumption from active BOM.
3219,415,100,23,82.000,83.640,82.000,0.000,1.640,No,Production Issue Store,BC-0003219,2024-05-13,8,Consumed,Generated BOM consumption from active BOM.
3220,415,100,21,41.000,41.820,41.000,0.000,0.820,No,Production Issue Store,BC-0003220,2024-05-13,9,Consumed,Generated BOM consumption from active BOM.
3221,416,101,21,3.000,3.060,3.000,0.000,0.060,No,Production Issue Store,BC-0003221,2024-05-18,9,Consumed,Generated BOM consumption from active BOM.
3222,416,101,78,6.000,6.120,6.000,0.000,0.120,No,Production Issue Store,BC-0003222,2024-05-18,10,Consumed,Generated BOM consumption from active BOM.
3223,417,102,78,84.000,85.680,84.000,0.000,1.680,No,Production Issue Store,BC-0003223,2024-05-13,10,Consumed,Generated BOM consumption from active BOM.
3224,417,102,79,84.000,85.680,84.000,0.000,1.680,No,Production Issue Store,BC-0003224,2024-05-13,11,Consumed,Generated BOM consumption from active BOM.
3225,418,100,79,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0003225,2024-05-17,11,Consumed,Generated BOM consumption from active BOM.
3226,418,100,26,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0003226,2024-05-17,12,Consumed,Generated BOM consumption from active BOM.
3227,419,101,26,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0003227,2024-05-15,12,Consumed,Generated BOM consumption from active BOM.
3228,419,101,27,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0003228,2024-05-15,13,Consumed,Generated BOM consumption from active BOM.
3229,420,102,27,90.000,91.800,90.000,0.000,1.800,No,Production Issue Store,BC-0003229,2024-05-20,13,Consumed,Generated BOM consumption from active BOM.
3230,420,102,31,292.500,298.350,292.500,0.000,5.850,kg,Production Issue Store,BC-0003230,2024-05-20,1,Consumed,Generated BOM consumption from active BOM.
3231,421,100,29,63.000,64.260,63.000,0.000,1.260,kg,Production Issue Store,BC-0003231,2024-05-15,1,Consumed,Generated BOM consumption from active BOM.
3232,421,100,32,105.000,107.100,105.000,0.000,2.100,m,Production Issue Store,BC-0003232,2024-05-15,3,Consumed,Generated BOM consumption from active BOM.
3233,422,101,33,224.000,228.480,224.000,0.000,4.480,m,Production Issue Store,BC-0003233,2024-05-19,3,Consumed,Generated BOM consumption from active BOM.
3234,422,101,35,56.000,57.120,56.000,0.000,1.120,No,Production Issue Store,BC-0003234,2024-05-19,4,Consumed,Generated BOM consumption from active BOM.
3235,423,102,35,17.000,17.340,17.000,0.000,0.340,No,Production Issue Store,BC-0003235,2024-05-18,4,Consumed,Generated BOM consumption from active BOM.
3236,423,102,38,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0003236,2024-05-18,5,Consumed,Generated BOM consumption from active BOM.
3237,424,100,38,48.000,48.960,48.000,0.000,0.960,No,Production Issue Store,BC-0003237,2024-05-22,5,Consumed,Generated BOM consumption from active BOM.
3238,424,100,55,384.000,391.680,384.000,0.000,7.680,No,Production Issue Store,BC-0003238,2024-05-22,6,Consumed,Generated BOM consumption from active BOM.
3239,425,101,56,144.000,146.880,144.000,0.000,2.880,No,Production Issue Store,BC-0003239,2024-05-15,6,Consumed,Generated BOM consumption from active BOM.
3240,425,101,58,144.000,146.880,144.000,0.000,2.880,No,Production Issue Store,BC-0003240,2024-05-15,7,Consumed,Generated BOM consumption from active BOM.
3241,426,102,58,2064.000,2105.280,2064.000,0.000,41.280,No,Production Issue Store,BC-0003241,2024-05-16,7,Consumed,Generated BOM consumption from active BOM.
3242,426,102,59,2064.000,2105.280,2064.000,0.000,41.280,No,Production Issue Store,BC-0003242,2024-05-16,8,Consumed,Generated BOM consumption from active BOM.
3243,427,100,59,1224.000,1248.480,1224.000,0.000,24.480,No,Production Issue Store,BC-0003243,2024-05-20,8,Consumed,Generated BOM consumption from active BOM.
3244,427,100,60,25.500,26.010,25.500,0.000,0.510,m,Production Issue Store,BC-0003244,2024-05-20,9,Consumed,Generated BOM consumption from active BOM.
3245,428,101,61,4.800,4.896,4.800,0.000,0.096,m,Production Issue Store,BC-0003245,2024-05-15,9,Consumed,Generated BOM consumption from active BOM.
3246,428,101,41,6.000,6.120,6.000,0.000,0.120,No,Production Issue Store,BC-0003246,2024-05-15,10,Consumed,Generated BOM consumption from active BOM.
3247,429,102,41,32.000,32.640,32.000,0.000,0.640,No,Production Issue Store,BC-0003247,2024-05-20,10,Consumed,Generated BOM consumption from active BOM.
3248,429,102,43,64.000,65.280,64.000,0.000,1.280,No,Production Issue Store,BC-0003248,2024-05-20,11,Consumed,Generated BOM consumption from active BOM.
3249,430,100,40,44.000,44.880,44.000,0.000,0.880,No,Production Issue Store,BC-0003249,2024-05-23,11,Consumed,Generated BOM consumption from active BOM.
3250,430,100,45,44.000,44.880,44.000,0.000,0.880,No,Production Issue Store,BC-0003250,2024-05-23,12,Consumed,Generated BOM consumption from active BOM.
3251,431,101,45,47.000,47.940,47.000,0.000,0.940,No,Production Issue Store,BC-0003251,2024-05-20,12,Consumed,Generated BOM consumption from active BOM.
3252,431,101,47,47.000,47.940,47.000,0.000,0.940,Set,Production Issue Store,BC-0003252,2024-05-20,13,Consumed,Generated BOM consumption from active BOM.
3253,432,102,47,57.000,58.140,57.000,0.000,1.140,Set,Production Issue Store,BC-0003253,2024-05-20,13,Consumed,Generated BOM consumption from active BOM.
3254,432,102,51,57.000,58.140,57.000,0.000,1.140,No,Production Issue Store,BC-0003254,2024-05-20,1,Consumed,Generated BOM consumption from active BOM.
3255,433,100,49,43.000,43.860,43.000,0.000,0.860,No,Production Issue Store,BC-0003255,2024-05-17,1,Consumed,Generated BOM consumption from active BOM.
3256,433,100,52,215.000,219.300,215.000,0.000,4.300,No,Production Issue Store,BC-0003256,2024-05-17,3,Consumed,Generated BOM consumption from active BOM.
3257,434,101,53,330.000,336.600,330.000,0.000,6.600,No,Production Issue Store,BC-0003257,2024-05-21,3,Consumed,Generated BOM consumption from active BOM.
3258,434,101,65,550.000,561.000,550.000,0.000,11.000,No,Production Issue Store,BC-0003258,2024-05-21,4,Consumed,Generated BOM consumption from active BOM.
3259,435,102,65,732.000,746.640,732.000,0.000,14.640,No,Production Issue Store,BC-0003259,2024-05-21,4,Consumed,Generated BOM consumption from active BOM.
3260,435,102,68,732.000,746.640,732.000,0.000,14.640,No,Production Issue Store,BC-0003260,2024-05-21,5,Consumed,Generated BOM consumption from active BOM.
3261,436,100,66,440.000,448.800,440.000,0.000,8.800,No,Production Issue Store,BC-0003261,2024-05-21,5,Consumed,Generated BOM consumption from active BOM.
3262,436,100,69,440.000,448.800,440.000,0.000,8.800,No,Production Issue Store,BC-0003262,2024-05-21,6,Consumed,Generated BOM consumption from active BOM.
3263,437,101,70,300.000,306.000,300.000,0.000,6.000,No,Production Issue Store,BC-0003263,2024-05-21,6,Consumed,Generated BOM consumption from active BOM.
3264,437,101,73,300.000,306.000,300.000,0.000,6.000,No,Production Issue Store,BC-0003264,2024-05-21,7,Consumed,Generated BOM consumption from active BOM.
3265,438,102,74,336.000,342.720,336.000,0.000,6.720,No,Production Issue Store,BC-0003265,2024-05-22,7,Consumed,Generated BOM consumption from active BOM.
3266,438,102,77,56.000,57.120,56.000,0.000,1.120,No,Production Issue Store,BC-0003266,2024-05-22,8,Consumed,Generated BOM consumption from active BOM.
3267,439,100,75,58.000,59.160,58.000,0.000,1.160,No,Production Issue Store,BC-0003267,2024-05-25,8,Consumed,Generated BOM consumption from active BOM.
3268,439,100,80,2900.000,2958.000,2900.000,0.000,58.000,ml,Production Issue Store,BC-0003268,2024-05-25,9,Consumed,Generated BOM consumption from active BOM.
3269,440,101,80,10260.000,10465.200,10260.000,0.000,205.200,ml,Production Issue Store,BC-0003269,2024-05-21,9,Consumed,Generated BOM consumption from active BOM.
3270,440,101,81,2565.000,2616.300,2565.000,0.000,51.300,g,Production Issue Store,BC-0003270,2024-05-21,10,Consumed,Generated BOM consumption from active BOM.
3271,441,102,81,1600.000,1632.000,1600.000,0.000,32.000,g,Production Issue Store,BC-0003271,2024-05-22,10,Consumed,Generated BOM consumption from active BOM.
3272,441,102,82,200.000,204.000,200.000,0.000,4.000,ml,Production Issue Store,BC-0003272,2024-05-22,11,Consumed,Generated BOM consumption from active BOM.
3273,442,100,82,230.000,234.600,230.000,0.000,4.600,ml,Production Issue Store,BC-0003273,2024-05-22,11,Consumed,Generated BOM consumption from active BOM.
3274,442,100,83,920.000,938.400,920.000,0.000,18.400,g,Production Issue Store,BC-0003274,2024-05-22,12,Consumed,Generated BOM consumption from active BOM.
3275,443,101,83,1200.000,1224.000,1200.000,0.000,24.000,g,Production Issue Store,BC-0003275,2024-05-23,12,Consumed,Generated BOM consumption from active BOM.
3276,443,101,84,6000.000,6120.000,6000.000,0.000,120.000,ml,Production Issue Store,BC-0003276,2024-05-23,13,Consumed,Generated BOM consumption from active BOM.
3277,444,102,84,1500.000,1530.000,1500.000,0.000,30.000,ml,Production Issue Store,BC-0003277,2024-05-22,13,Consumed,Generated BOM consumption from active BOM.
3278,444,102,85,120.000,122.400,120.000,0.000,2.400,g,Production Issue Store,BC-0003278,2024-05-22,1,Consumed,Generated BOM consumption from active BOM.
3279,445,100,85,310.000,316.200,310.000,0.000,6.200,g,Production Issue Store,BC-0003279,2024-05-24,1,Consumed,Generated BOM consumption from active BOM.
3280,445,100,86,155.000,158.100,155.000,0.000,3.100,g,Production Issue Store,BC-0003280,2024-05-24,3,Consumed,Generated BOM consumption from active BOM.
3281,446,101,86,104.000,106.080,104.000,0.000,2.080,g,Production Issue Store,BC-0003281,2024-05-24,3,Consumed,Generated BOM consumption from active BOM.
3282,446,101,87,195.000,198.900,195.000,0.000,3.900,g,Production Issue Store,BC-0003282,2024-05-24,4,Consumed,Generated BOM consumption from active BOM.
3283,447,102,87,880.000,897.600,880.000,0.000,17.600,g,Production Issue Store,BC-0003283,2024-05-27,4,Consumed,Generated BOM consumption from active BOM.
3284,447,102,94,44.000,44.880,44.000,0.000,0.880,No,Production Issue Store,BC-0003284,2024-05-27,5,Consumed,Generated BOM consumption from active BOM.
