production_order_id,production_order_number,customer_order_id,finished_item_id,department_id,planned_quantity,produced_quantity,rejected_quantity,uom,planned_start_date,planned_end_date,actual_start_date,actual_end_date,priority,production_status,created_by,approved_by,remarks
476,PROD-2024-0476,476,101,5,59.000,57.000,0.000,No,2024-06-05,2024-06-11,2024-06-05,2024-06-11,Urgent,Completed,9,11,Generated production order.
477,PROD-2024-0477,477,102,5,7.000,5.000,0.000,No,2024-06-03,2024-06-14,2024-06-03,2024-06-14,Low,Completed,10,12,Generated production order.
478,PROD-2024-0478,478,100,5,47.000,45.000,1.000,No,2024-06-03,2024-06-13,2024-06-03,2024-06-13,Medium,Completed,11,13,Generated production order.
479,PROD-2024-0479,479,101,5,18.000,13.000,1.000,No,2024-06-03,2024-06-11,2024-06-03,2024-06-11,High,Completed,12,1,Generated production order.
480,PROD-2024-0480,480,102,5,56.000,53.000,1.000,No,2024-05-31,2024-06-11,2024-05-31,2024-06-11,Urgent,Completed,13,3,Generated production order.
481,PROD-2024-0481,481,100,5,31.000,26.000,1.000,No,2024-06-05,2024-06-13,2024-06-05,2024-06-13,Low,Completed,1,4,Generated production order.
482,PROD-2024-0482,482,101,5,8.000,4.000,1.000,No,2024-06-03,2024-06-06,2024-06-03,2024-06-06,Medium,Completed,3,5,Generated production order.
483,PROD-2024-0483,483,102,5,46.000,44.000,0.000,No,2024-06-05,2024-06-13,2024-06-05,2024-06-13,High,Completed,4,6,Generated production order.
484,PROD-2024-0484,484,100,5,13.000,11.000,1.000,No,2024-06-01,2024-06-07,2024-06-01,2024-06-07,Urgent,Completed,5,7,Generated production order.
485,PROD-2024-0485,485,101,5,29.000,25.000,1.000,No,2024-06-06,2024-06-11,2024-06-06,2024-06-11,Low,Completed,6,8,Generated production order.
486,PROD-2024-0486,486,102,5,34.000,33.000,0.000,No,2024-06-03,2024-06-07,2024-06-03,2024-06-07,Medium,Completed,7,9,Generated production order.
487,PROD-2024-0487,487,100,5,46.000,45.000,0.000,No,2024-06-06,2024-06-12,2024-06-06,2024-06-12,High,Completed,8,10,Generated production order.
488,PROD-2024-0488,488,101,5,32.000,28.000,0.000,No,2024-06-02,2024-06-05,2024-06-02,2024-06-05,Urgent,Completed,9,11,Generated production order.
489,PROD-2024-0489,489,102,5,56.000,51.000,1.000,No,2024-06-06,2024-06-11,2024-06-06,2024-06-11,Low,Completed,10,12,Generated production order.
490,PROD-2024-0490,490,100,5,33.000,29.000,0.000,No,2024-06-10,2024-06-19,2024-06-10,2024-06-19,Medium,Completed,11,13,Generated production order.
491,PROD-2024-0491,491,101,5,25.000,22.000,0.000,No,2024-06-03,2024-06-08,2024-06-03,2024-06-08,High,Completed,12,1,Generated production order.
492,PROD-2024-0492,492,102,5,27.000,23.000,1.000,No,2024-06-06,2024-06-09,2024-06-06,2024-06-09,Urgent,Completed,13,3,Generated production order.
493,PROD-2024-0493,493,100,5,50.000,49.000,0.000,No,2024-06-09,2024-06-13,2024-06-09,2024-06-13,Low,Completed,1,4,Generated production order.
494,PROD-2024-0494,494,101,5,42.000,41.000,0.000,No,2024-06-07,2024-06-15,2024-06-07,2024-06-15,Medium,Completed,3,5,Generated production order.
495,PROD-2024-0495,495,102,5,15.000,10.000,1.000,No,2024-06-07,2024-06-13,2024-06-07,2024-06-13,High,Completed,4,6,Generated production order.
496,PROD-2024-0496,496,100,5,51.000,47.000,0.000,No,2024-06-05,2024-06-11,2024-06-05,2024-06-11,Urgent,Completed,5,7,Generated production order.
497,PROD-2024-0497,497,101,5,32.000,28.000,0.000,No,2024-06-07,2024-06-15,2024-06-07,2024-06-15,Low,Completed,6,8,Generated production order.
498,PROD-2024-0498,498,102,5,25.000,23.000,0.000,No,2024-06-10,2024-06-19,2024-06-10,2024-06-19,Medium,Completed,7,9,Generated production order.
499,PROD-2024-0499,499,100,5,12.000,9.000,0.000,No,2024-06-11,2024-06-16,2024-06-11,2024-06-16,High,Completed,8,10,Generated production order.
500,PROD-2024-0500,500,101,5,63.000,59.000,0.000,No,2024-06-12,2024-06-23,2024-06-12,2024-06-23,Urgent,Completed,9,11,Generated production order.
501,PROD-2024-0501,501,102,5,7.000,5.000,0.000,No,2024-06-07,2024-06-13,2024-06-07,2024-06-13,Low,Completed,10,12,Generated production order.
502,PROD-2024-0502,502,100,5,63.000,59.000,0.000,No,2024-06-12,2024-06-17,2024-06-12,2024-06-17,Medium,Completed,11,13,Generated production order.
503,PROD-2024-0503,503,101,5,9.000,7.000,0.000,No,2024-06-08,2024-06-17,2024-06-08,2024-06-17,High,Completed,12,1,Generated production order.
504,PROD-2024-0504,504,102,5,34.000,32.000,0.000,No,2024-06-06,2024-06-11,2024-06-06,2024-06-11,Urgent,Completed,13,3,Generated production order.
505,PROD-2024-0505,505,100,5,12.000,8.000,1.000,No,2024-06-11,2024-06-21,2024-06-11,2024-06-21,Low,Completed,1,4,Generated production order.
506,PROD-2024-0506,506,101,5,36.000,32.000,1.000,No,2024-06-10,2024-06-18,2024-06-10,2024-06-18,Medium,Completed,3,5,Generated production order.
507,PROD-2024-0507,507,102,5,52.000,51.000,0.000,No,2024-06-08,2024-06-14,2024-06-08,2024-06-14,High,Completed,4,6,Generated production order.
508,PROD-2024-0508,508,100,5,41.000,38.000,1.000,No,2024-06-07,2024-06-13,2024-06-07,2024-06-13,Urgent,Completed,5,7,Generated production order.
509,PROD-2024-0509,509,101,5,34.000,33.000,0.000,No,2024-06-10,2024-06-21,2024-06-10,2024-06-21,Low,Completed,6,8,Generated production order.
510,PROD-2024-0510,510,102,5,11.000,10.000,0.000,No,2024-06-08,2024-06-15,2024-06-08,2024-06-15,Medium,Completed,7,9,Generated production order.
511,PROD-2024-0511,511,100,5,60.000,57.000,0.000,No,2024-06-09,2024-06-17,2024-06-09,2024-06-17,High,Completed,8,10,Generated production order.
512,PROD-2024-0512,512,101,5,26.000,24.000,1.000,No,2024-06-13,2024-06-20,2024-06-13,2024-06-20,Urgent,Completed,9,11,Generated production order.
513,PROD-2024-0513,513,102,5,39.000,34.000,1.000,No,2024-06-16,2024-06-19,2024-06-16,2024-06-19,Low,Completed,10,12,Generated production order.
514,PROD-2024-0514,514,100,5,57.000,55.000,0.000,No,2024-06-09,2024-06-12,2024-06-09,2024-06-12,Medium,Completed,11,13,Generated production order.
515,PROD-2024-0515,515,101,5,43.000,39.000,1.000,No,2024-06-12,2024-06-17,2024-06-12,2024-06-17,High,Completed,12,1,Generated production order.
516,PROD-2024-0516,516,102,5,50.000,45.000,1.000,No,2024-06-12,2024-06-20,2024-06-12,2024-06-20,Urgent,Completed,13,3,Generated production order.
517,PROD-2024-0517,517,100,5,16.000,13.000,0.000,No,2024-06-12,2024-06-23,2024-06-12,2024-06-23,Low,Completed,1,4,Generated production order.
518,PROD-2024-0518,518,101,5,33.000,30.000,0.000,No,2024-06-11,2024-06-18,2024-06-11,2024-06-18,Medium,Completed,3,5,Generated production order.
519,PROD-2024-0519,519,102,5,39.000,34.000,1.000,No,2024-06-12,2024-06-15,2024-06-12,2024-06-15,High,Completed,4,6,Generated production order.
520,PROD-2024-0520,520,100,5,15.000,14.000,0.000,No,2024-06-11,2024-06-18,2024-06-11,2024-06-18,Urgent,Completed,5,7,Generated production order.
521,PROD-2024-0521,521,101,5,29.000,25.000,0.000,No,2024-06-17,2024-06-28,2024-06-17,2024-06-28,Low,Completed,6,8,Generated production order.
522,PROD-2024-0522,522,102,5,53.000,50.000,1.000,No,2024-06-14,2024-06-21,2024-06-14,2024-06-21,Medium,Completed,7,9,Generated production order.
523,PROD-2024-0523,523,100,5,58.000,55.000,1.000,No,2024-06-14,2024-06-19,2024-06-14,2024-06-19,High,Completed,8,10,Generated production order.
524,PROD-2024-0524,524,101,5,54.000,50.000,1.000,No,2024-06-18,2024-06-22,2024-06-18,2024-06-22,Urgent,Completed,9,11,Generated production order.
525,PROD-2024-0525,525,102,5,59.000,56.000,1.000,No,2024-06-19,2024-06-29,2024-06-19,2024-06-29,Low,Completed,10,12,Generated production order.
526,PROD-2024-0526,526,100,5,63.000,59.000,0.000,No,2024-06-21,2024-06-30,2024-06-21,2024-06-30,Medium,Completed,11,13,Generated production order.
527,PROD-2024-0527,527,101,5,17.000,16.000,0.000,No,2024-06-17,2024-06-23,2024-06-17,2024-06-23,High,Completed,12,1,Generated production order.
528,PROD-2024-0528,528,102,5,57.000,52.000,1.000,No,2024-06-16,2024-06-19,2024-06-16,2024-06-19,Urgent,Completed,13,3,Generated production order.
529,PROD-2024-0529,529,100,5,42.000,37.000,1.000,No,2024-06-17,2024-06-23,2024-06-17,2024-06-23,Low,Completed,1,4,Generated production order.
530,PROD-2024-0530,530,101,5,55.000,53.000,1.000,No,2024-06-20,2024-06-24,2024-06-20,2024-06-24,Medium,Completed,3,5,Generated production order.
531,PROD-2024-0531,531,102,5,41.000,38.000,1.000,No,2024-06-20,2024-06-26,2024-06-20,2024-06-26,High,Completed,4,6,Generated production order.
532,PROD-2024-0532,532,100,5,12.000,9.000,0.000,No,2024-06-21,2024-06-27,2024-06-21,2024-06-27,Urgent,Completed,5,7,Generated production order.
533,PROD-2024-0533,533,101,5,40.000,36.000,0.000,No,2024-06-25,2024-06-29,2024-06-25,2024-06-29,Low,Completed,6,8,Generated production order.
534,PROD-2024-0534,534,102,5,51.000,46.000,1.000,No,2024-06-24,2024-06-28,2024-06-24,2024-06-28,Medium,Completed,7,9,Generated production order.
535,PROD-2024-0535,535,100,5,12.000,11.000,0.000,No,2024-06-22,2024-06-25,2024-06-22,2024-06-25,High,Completed,8,10,Generated production order.
536,PROD-2024-0536,536,101,5,36.000,33.000,1.000,No,2024-06-22,2024-06-27,2024-06-22,2024-06-27,Urgent,Completed,9,11,Generated production order.
537,PROD-2024-0537,537,102,5,44.000,41.000,1.000,No,2024-06-24,2024-07-01,2024-06-24,2024-07-01,Low,Completed,10,12,Generated production order.
538,PROD-2024-0538,538,100,5,30.000,28.000,1.000,No,2024-06-25,2024-06-28,2024-06-25,2024-06-28,Medium,Completed,11,13,Generated production order.
539,PROD-2024-0539,539,101,5,51.000,47.000,0.000,No,2024-06-26,2024-07-05,2024-06-26,2024-07-05,High,Completed,12,1,Generated production order.
540,PROD-2024-0540,540,102,5,13.000,11.000,0.000,No,2024-06-26,2024-07-02,2024-06-26,2024-07-02,Urgent,Completed,13,3,Generated production order.
541,PROD-2024-0541,541,100,5,25.000,24.000,0.000,No,2024-06-27,2024-07-07,2024-06-27,2024-07-07,Low,Completed,1,4,Generated production order.
542,PROD-2024-0542,542,101,5,58.000,56.000,1.000,No,2024-06-25,2024-06-30,2024-06-25,2024-06-30,Medium,Completed,3,5,Generated production order.
543,PROD-2024-0543,543,102,5,34.000,31.000,1.000,No,2024-06-26,2024-07-05,2024-06-26,2024-07-05,High,Completed,4,6,Generated production order.
544,PROD-2024-0544,544,100,5,17.000,13.000,0.000,No,2024-06-29,2024-07-04,2024-06-29,2024-07-04,Urgent,Completed,5,7,Generated production order.
545,PROD-2024-0545,545,101,5,15.000,11.000,0.000,No,2024-06-28,2024-07-06,2024-06-28,2024-07-06,Low,Completed,6,8,Generated production order.
546,PROD-2024-0546,546,102,5,39.000,36.000,1.000,No,2024-06-28,2024-07-05,2024-06-28,2024-07-05,Medium,Completed,7,9,Generated production order.
547,PROD-2024-0547,547,100,5,59.000,56.000,0.000,No,2024-06-29,2024-07-09,2024-06-29,2024-07-09,High,Completed,8,10,Generated production order.
548,PROD-2024-0548,548,101,5,7.000,5.000,1.000,No,2024-06-26,2024-07-02,2024-06-26,2024-07-02,Urgent,Completed,9,11,Generated production order.
549,PROD-2024-0549,549,102,5,12.000,10.000,1.000,No,2024-07-01,2024-07-06,2024-07-01,2024-07-06,Low,Completed,10,12,Generated production order.
550,PROD-2024-0550,550,100,5,28.000,25.000,1.000,No,2024-06-26,2024-07-07,2024-06-26,2024-07-07,Medium,Completed,11,13,Generated production order.
551,PROD-2024-0551,551,101,5,18.000,14.000,1.000,No,2024-06-29,2024-07-06,2024-06-29,2024-07-06,High,Completed,12,1,Generated production order.
552,PROD-2024-0552,552,102,5,14.000,10.000,0.000,No,2024-06-28,2024-07-04,2024-06-28,2024-07-04,Urgent,Completed,13,3,Generated production order.
553,PROD-2024-0553,553,100,5,24.000,20.000,1.000,No,2024-06-25,2024-07-02,2024-06-25,2024-07-02,Low,Completed,1,4,Generated production order.
554,PROD-2024-0554,554,101,5,40.000,39.000,0.000,No,2024-06-28,2024-07-01,2024-06-28,2024-07-01,Medium,Completed,3,5,Generated production order.
555,PROD-2024-0555,555,102,5,53.000,49.000,0.000,No,2024-07-01,2024-07-08,2024-07-01,2024-07-08,High,Completed,4,6,Generated production order.
556,PROD-2024-0556,556,100,5,25.000,21.000,1.000,No,2024-06-29,2024-07-04,2024-06-29,2024-07-04,Urgent,Completed,5,7,Generated production order.
557,PROD-2024-0557,557,101,5,47.000,44.000,0.000,No,2024-06-27,2024-07-08,2024-06-27,2024-07-08,Low,Completed,6,8,Generated production order.
558,PROD-2024-0558,558,102,5,54.000,49.000,1.000,No,2024-07-01,2024-07-08,2024-07-01,2024-07-08,Medium,Completed,7,9,Generated production order.
559,PROD-2024-0559,559,100,5,9.000,5.000,1.000,No,2024-06-29,2024-07-09,2024-06-29,2024-07-09,High,Completed,8,10,Generated production order.
560,PROD-2024-0560,560,101,5,53.000,50.000,0.000,No,2024-07-01,2024-07-05,2024-07-01,2024-07-05,Urgent,Completed,9,11,Generated production order.
561,PROD-2024-0561,561,102,5,20.000,15.000,1.000,No,2024-06-28,2024-07-09,2024-06-28,2024-07-09,Low,Completed,10,12,Generated production order.
562,PROD-2024-0562,562,100,5,47.000,43.000,1.000,No,2024-07-02,2024-07-06,2024-07-02,2024-07-06,Medium,Completed,11,13,Generated production order.
563,PROD-2024-0563,563,101,5,48.000,46.000,0.000,No,2024-07-02,2024-07-07,2024-07-02,2024-07-07,High,Completed,12,1,Generated production order.
564,PROD-2024-0564,564,102,5,54.000,51.000,1.000,No,2024-06-28,2024-07-06,2024-06-28,2024-07-06,Urgent,Completed,13,3,Generated production order.
565,PROD-2024-0565,565,100,5,27.000,25.000,1.000,No,2024-06-29,2024-07-04,2024-06-29,2024-07-04,Low,Completed,1,4,Generated production order.
566,PROD-2024-0566,566,101,5,46.000,41.000,1.000,No,2024-07-04,2024-07-11,2024-07-04,2024-07-11,Medium,Completed,3,5,Generated production order.
567,PROD-2024-0567,567,102,5,8.000,6.000,1.000,No,2024-06-30,2024-07-10,2024-06-30,2024-07-10,High,Completed,4,6,Generated production order.
568,PROD-2024-0568,568,100,5,32.000,28.000,1.000,No,2024-06-29,2024-07-02,2024-06-29,2024-07-02,Urgent,Completed,5,7,Generated production order.
569,PROD-2024-0569,569,101,5,60.000,56.000,0.000,No,2024-06-30,2024-07-11,2024-06-30,2024-07-11,Low,Completed,6,8,Generated production order.
570,PROD-2024-0570,570,102,5,17.000,13.000,0.000,No,2024-07-01,2024-07-06,2024-07-01,2024-07-06,Medium,Completed,7,9,Generated production order.
571,PROD-2024-0571,571,100,5,14.000,11.000,1.000,No,2024-07-03,2024-07-11,2024-07-03,2024-07-11,High,Completed,8,10,Generated production order.
572,PROD-2024-0572,572,101,5,46.000,42.000,1.000,No,2024-07-02,2024-07-05,2024-07-02,2024-07-05,Urgent,Completed,9,11,Generated production order.
573,PROD-2024-0573,573,102,5,36.000,32.000,0.000,No,2024-07-04,2024-07-14,2024-07-04,2024-07-14,Low,Completed,10,12,Generated production order.
574,PROD-2024-0574,574,100,5,32.000,30.000,0.000,No,2024-07-04,2024-07-15,2024-07-04,2024-07-15,Medium,Completed,11,13,Generated production order.
575,PROD-2024-0575,575,101,5,19.000,17.000,1.000,No,2024-07-04,2024-07-15,2024-07-04,2024-07-15,High,Completed,12,1,Generated production order.
576,PROD-2024-0576,576,102,5,15.000,13.000,0.000,No,2024-07-04,2024-07-11,2024-07-04,2024-07-11,Urgent,Completed,13,3,Generated production order.
577,PROD-2024-0577,577,100,5,48.000,44.000,0.000,No,2024-07-06,2024-07-11,2024-07-06,2024-07-11,Low,Completed,1,4,Generated production order.
578,PROD-2024-0578,578,101,5,27.000,24.000,0.000,No,2024-07-04,2024-07-14,2024-07-04,2024-07-14,Medium,Completed,3,5,Generated production order.
579,PROD-2024-0579,579,102,5,50.000,47.000,1.000,No,2024-07-04,2024-07-08,2024-07-04,2024-07-08,High,Completed,4,6,Generated production order.
580,PROD-2024-0580,580,100,5,31.000,29.000,1.000,No,2024-07-07,2024-07-10,2024-07-07,2024-07-10,Urgent,Completed,5,7,Generated production order.
581,PROD-2024-0581,581,101,5,31.000,27.000,1.000,No,2024-07-05,2024-07-12,2024-07-05,2024-07-12,Low,Completed,6,8,Generated production order.
582,PROD-2024-0582,582,102,5,18.000,16.000,1.000,No,2024-07-06,2024-07-17,2024-07-06,2024-07-17,Medium,Completed,7,9,Generated production order.
583,PROD-2024-0583,583,100,5,45.000,40.000,1.000,No,2024-07-06,2024-07-09,2024-07-06,2024-07-09,High,Completed,8,10,Generated production order.
584,PROD-2024-0584,584,101,5,23.000,19.000,1.000,No,2024-07-10,2024-07-13,2024-07-10,2024-07-13,Urgent,Completed,9,11,Generated production order.
585,PROD-2024-0585,585,102,5,54.000,53.000,0.000,No,2024-07-11,2024-07-19,2024-07-11,2024-07-19,Low,Completed,10,12,Generated production order.
586,PROD-2024-0586,586,100,5,28.000,26.000,0.000,No,2024-07-06,2024-07-17,2024-07-06,2024-07-17,Medium,Completed,11,13,Generated production order.
587,PROD-2024-0587,587,101,5,52.000,50.000,0.000,No,2024-07-06,2024-07-17,2024-07-06,2024-07-17,High,Completed,12,1,Generated production order.
588,PROD-2024-0588,588,102,5,34.000,31.000,1.000,No,2024-07-08,2024-07-11,2024-07-08,2024-07-11,Urgent,Completed,13,3,Generated production order.
589,PROD-2024-0589,589,100,5,32.000,28.000,0.000,No,2024-07-13,2024-07-19,2024-07-13,2024-07-19,Low,Completed,1,4,Generated production order.
590,PROD-2024-0590,590,101,5,30.000,28.000,0.000,No,2024-07-11,2024-07-22,2024-07-11,2024-07-22,Medium,Completed,3,5,Generated production order.
591,PROD-2024-0591,591,102,5,31.000,27.000,0.000,No,2024-07-13,2024-07-16,2024-07-13,2024-07-16,High,Completed,4,6,Generated production order.
592,PROD-2024-0592,592,100,5,33.000,29.000,1.000,No,2024-07-14,2024-07-21,2024-07-14,2024-07-21,Urgent,Completed,5,7,Generated production order.
593,PROD-2024-0593,593,101,5,56.000,54.000,1.000,No,2024-07-13,2024-07-19,2024-07-13,2024-07-19,Low,Completed,6,8,Generated production order.
594,PROD-2024-0594,594,102,5,46.000,43.000,0.000,No,2024-07-12,2024-07-19,2024-07-12,2024-07-19,Medium,Completed,7,9,Generated production order.
595,PROD-2024-0595,595,100,5,10.000,6.000,0.000,No,2024-07-11,2024-07-22,2024-07-11,2024-07-22,High,Completed,8,10,Generated production order.
596,PROD-2024-0596,596,101,5,10.000,7.000,0.000,No,2024-07-12,2024-07-21,2024-07-12,2024-07-21,Urgent,Completed,9,11,Generated production order.
597,PROD-2024-0597,597,102,5,8.000,6.000,1.000,No,2024-07-10,2024-07-19,2024-07-10,2024-07-19,Low,Completed,10,12,Generated production order.
598,PROD-2024-0598,598,100,5,44.000,43.000,0.000,No,2024-07-15,2024-07-23,2024-07-15,2024-07-23,Medium,Completed,11,13,Generated production order.
599,PROD-2024-0599,599,101,5,17.000,16.000,0.000,No,2024-07-16,2024-07-24,2024-07-16,2024-07-24,High,Completed,12,1,Generated production order.
600,PROD-2024-0600,600,102,5,26.000,25.000,0.000,No,2024-07-11,2024-07-21,2024-07-11,2024-07-21,Urgent,Completed,13,3,Generated production order.
601,PROD-2024-0601,601,100,5,55.000,51.000,1.000,No,2024-07-12,2024-07-18,2024-07-12,2024-07-18,Low,Completed,1,4,Generated production order.
602,PROD-2024-0602,602,101,5,15.000,12.000,1.000,No,2024-07-17,2024-07-23,2024-07-17,2024-07-23,Medium,Completed,3,5,Generated production order.
603,PROD-2024-0603,603,102,5,14.000,11.000,0.000,No,2024-07-15,2024-07-24,2024-07-15,2024-07-24,High,Completed,4,6,Generated production order.
604,PROD-2024-0604,604,100,5,11.000,9.000,1.000,No,2024-07-12,2024-07-22,2024-07-12,2024-07-22,Urgent,Completed,5,7,Generated production order.
605,PROD-2024-0605,605,101,5,21.000,18.000,0.000,No,2024-07-14,2024-07-17,2024-07-14,2024-07-17,Low,Completed,6,8,Generated production order.
606,PROD-2024-0606,606,102,5,13.000,9.000,1.000,No,2024-07-13,2024-07-16,2024-07-13,2024-07-16,Medium,Completed,7,9,Generated production order.
607,PROD-2024-0607,607,100,5,40.000,39.000,0.000,No,2024-07-14,2024-07-23,2024-07-14,2024-07-23,High,Completed,8,10,Generated production order.
608,PROD-2024-0608,608,101,5,45.000,44.000,0.000,No,2024-07-15,2024-07-18,2024-07-15,2024-07-18,Urgent,Completed,9,11,Generated production order.
609,PROD-2024-0609,609,102,5,17.000,15.000,1.000,No,2024-07-14,2024-07-19,2024-07-14,2024-07-19,Low,Completed,10,12,Generated production order.
610,PROD-2024-0610,610,100,5,35.000,34.000,0.000,No,2024-07-19,2024-07-27,2024-07-19,2024-07-27,Medium,Completed,11,13,Generated production order.
611,PROD-2024-0611,611,101,5,20.000,19.000,0.000,No,2024-07-20,2024-07-28,2024-07-20,2024-07-28,High,Completed,12,1,Generated production order.
