grn_item_id,grn_id,po_item_id,item_id,ordered_quantity,received_quantity,accepted_quantity,rejected_quantity,uom,unit_price,batch_number,manufacturing_date,expiry_date,quality_status,rejection_reason,storage_location,remarks
482,391,1082,70,303.000,303.000,303.000,0.000,No,1.20,RM-0000482,2024-02-14,2025-05-21,Accepted,,Central Stores,Generated accepted GRN item.
483,392,1083,71,416.000,416.000,416.000,0.000,No,2.54,RM-0000483,2024-04-17,2025-05-11,Accepted,,Central Stores,Generated accepted GRN item.
484,392,1084,92,62.000,62.000,62.000,0.000,m,1.22,RM-0000484,2024-03-03,2025-05-11,Accepted,,Central Stores,Generated accepted GRN item.
485,393,1085,93,101.000,101.000,101.000,0.000,No,3.09,RM-0000485,2024-04-24,2025-05-22,Accepted,,Central Stores,Generated accepted GRN item.
486,393,1086,72,455.000,455.000,455.000,0.000,No,0.82,RM-0000486,2024-04-11,2025-05-22,Accepted,,Central Stores,Generated accepted GRN item.
487,394,1087,73,284.000,284.000,284.000,0.000,No,1.25,RM-0000487,2024-03-05,2025-05-20,Accepted,,Central Stores,Generated accepted GRN item.
488,394,1088,94,244.000,244.000,244.000,0.000,No,36.58,RM-0000488,2024-04-13,2025-05-20,Accepted,,Central Stores,Generated accepted GRN item.
489,395,1089,95,104.000,104.000,104.000,0.000,No,3.18,RM-0000489,2024-03-12,2025-05-12,Accepted,,Central Stores,Generated accepted GRN item.
490,395,1090,74,39.000,39.000,39.000,0.000,No,2.65,RM-0000490,2024-02-23,2025-05-12,Accepted,,Central Stores,Generated accepted GRN item.
491,396,1091,75,317.000,317.000,317.000,0.000,No,4.00,RM-0000491,2024-02-01,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
492,396,1092,96,55.000,55.000,55.000,0.000,No,4.00,RM-0000492,2024-03-15,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
493,397,1093,97,218.000,218.000,218.000,0.000,No,2.03,RM-0000493,2024-01-24,2025-05-16,Accepted,,Central Stores,Generated accepted GRN item.
494,397,1094,76,347.000,347.000,347.000,0.000,No,7.11,RM-0000494,2024-02-09,2025-05-16,Accepted,,Central Stores,Generated accepted GRN item.
495,398,1095,77,48.000,48.000,48.000,0.000,No,15.45,RM-0000495,2024-02-16,2025-05-14,Accepted,,Central Stores,Generated accepted GRN item.
496,398,1096,98,158.000,158.000,158.000,0.000,No,8.24,RM-0000496,2024-02-13,2025-05-14,Accepted,,Central Stores,Generated accepted GRN item.
497,399,1097,99,143.000,143.000,143.000,0.000,No,4.18,RM-0000497,2024-01-17,2025-05-13,Accepted,,Central Stores,Generated accepted GRN item.
498,399,1098,78,413.000,413.000,413.000,0.000,No,4.18,RM-0000498,2024-03-25,2025-05-13,Accepted,,Central Stores,Generated accepted GRN item.
499,400,1099,79,116.000,116.000,116.000,0.000,No,4.24,RM-0000499,2024-03-10,2025-05-18,Accepted,,Central Stores,Generated accepted GRN item.
500,400,1100,1,239.000,239.000,239.000,0.000,No,1908.00,RM-0000500,2024-02-19,2025-05-18,Accepted,,Central Stores,Generated accepted GRN item.
501,401,1101,2,106.000,106.000,106.000,0.000,No,2800.00,RM-0000501,2024-03-29,2025-05-27,Accepted,,Central Stores,Generated accepted GRN item.
502,401,1102,80,89594.000,89594.000,89594.000,0.000,ml,0.80,RM-0000502,2024-03-30,2025-05-27,Accepted,,Central Stores,Generated accepted GRN item.
503,402,1103,81,16978.000,16978.000,16978.000,0.000,g,1.22,RM-0000503,2024-01-31,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
504,402,1104,3,223.000,223.000,223.000,0.000,No,6293.00,RM-0000504,2024-02-05,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
505,403,1105,4,247.000,247.000,247.000,0.000,No,1236.00,RM-0000505,2024-02-25,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
506,403,1106,82,35602.000,35602.000,35602.000,0.000,ml,1.55,RM-0000506,2024-02-19,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
507,404,1107,83,2705.000,2705.000,2705.000,0.000,g,0.63,RM-0000507,2024-05-07,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
508,404,1108,5,469.000,469.000,469.000,0.000,No,2299.00,RM-0000508,2024-03-11,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
509,405,1109,6,188.000,188.000,188.000,0.000,No,5300.00,RM-0000509,2024-02-27,2025-05-14,Accepted,,Central Stores,Generated accepted GRN item.
510,405,1110,84,6697.000,6697.000,6697.000,0.000,ml,0.27,RM-0000510,2024-03-16,2025-05-14,Accepted,,Central Stores,Generated accepted GRN item.
511,406,1111,85,22502.000,22502.000,22502.000,0.000,g,1.80,RM-0000511,2024-01-28,2025-05-16,Accepted,,Central Stores,Generated accepted GRN item.
512,406,1112,7,41.000,41.000,41.000,0.000,No,180.00,RM-0000512,2024-02-16,2025-05-16,Accepted,,Central Stores,Generated accepted GRN item.
513,407,1113,8,110.000,110.000,110.000,0.000,No,243.60,RM-0000513,2024-02-07,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
514,407,1114,86,11938.000,11938.000,11938.000,0.000,g,1.22,RM-0000514,2024-04-26,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
515,408,1115,87,25362.000,25362.000,25362.000,0.000,g,0.82,RM-0000515,2024-04-20,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
516,408,1116,9,250.000,250.000,250.000,0.000,No,370.80,RM-0000516,2024-04-12,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
517,409,1117,10,123.000,123.000,123.000,0.000,No,470.25,RM-0000517,2024-03-01,2025-05-14,Accepted,,Central Stores,Generated accepted GRN item.
518,409,1118,88,61.000,61.000,61.000,0.000,No,47.03,RM-0000518,2024-02-22,2025-05-14,Accepted,,Central Stores,Generated accepted GRN item.
519,410,1119,89,231.000,231.000,231.000,0.000,No,19.08,RM-0000519,2024-03-21,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
520,410,1120,11,98.000,98.000,98.000,0.000,No,795.00,RM-0000520,2024-02-01,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
521,411,1121,12,169.000,169.000,169.000,0.000,No,1800.00,RM-0000521,2024-04-16,2025-05-21,Accepted,,Central Stores,Generated accepted GRN item.
522,411,1122,90,236.000,236.000,236.000,0.000,Sheet,10.00,RM-0000522,2024-04-28,2025-05-21,Accepted,,Central Stores,Generated accepted GRN item.
523,412,1123,91,30.000,30.000,30.000,0.000,No,6.09,RM-0000523,2024-03-15,2025-05-18,Accepted,,Central Stores,Generated accepted GRN item.
524,412,1124,13,164.000,164.000,164.000,0.000,No,162.40,RM-0000524,2024-03-18,2025-05-18,Accepted,,Central Stores,Generated accepted GRN item.
525,413,1125,14,78.000,78.000,78.000,0.000,No,226.60,RM-0000525,2024-04-26,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
526,413,1126,92,331.000,331.000,331.000,0.000,m,1.24,RM-0000526,2024-04-12,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
527,414,1127,93,236.000,236.000,236.000,0.000,No,3.14,RM-0000527,2024-05-08,2025-05-30,Accepted,,Central Stores,Generated accepted GRN item.
528,414,1128,15,243.000,243.000,243.000,0.000,No,438.90,RM-0000528,2024-03-29,2025-05-30,Accepted,,Central Stores,Generated accepted GRN item.
529,415,1129,16,150.000,150.000,150.000,0.000,No,1378.00,RM-0000529,2024-03-06,2025-05-18,Accepted,,Central Stores,Generated accepted GRN item.
530,415,1130,94,84.000,84.000,84.000,0.000,No,37.10,RM-0000530,2024-01-22,2025-05-18,Accepted,,Central Stores,Generated accepted GRN item.
531,416,1131,95,21.000,21.000,21.000,0.000,No,3.00,RM-0000531,2024-03-23,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
532,416,1132,17,19.000,19.000,19.000,0.000,No,2400.00,RM-0000532,2024-03-16,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
533,417,1133,18,105.000,105.000,105.000,0.000,No,5278.00,RM-0000533,2024-01-28,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
534,417,1134,96,220.000,220.000,220.000,0.000,No,4.06,RM-0000534,2024-04-26,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
535,418,1135,97,121.000,121.000,121.000,0.000,No,2.06,RM-0000535,2024-02-17,2025-05-22,Accepted,,Central Stores,Generated accepted GRN item.
536,418,1136,19,232.000,232.000,232.000,0.000,No,463.50,RM-0000536,2024-05-02,2025-05-22,Accepted,,Central Stores,Generated accepted GRN item.
537,419,1137,20,101.000,101.000,101.000,0.000,No,470.25,RM-0000537,2024-04-13,2025-05-27,Accepted,,Central Stores,Generated accepted GRN item.
538,419,1138,98,11.000,11.000,11.000,0.000,No,8.36,RM-0000538,2024-03-17,2025-05-27,Accepted,,Central Stores,Generated accepted GRN item.
539,420,1139,99,211.000,211.000,211.000,0.000,No,4.24,RM-0000539,2024-03-08,2025-05-30,Accepted,,Central Stores,Generated accepted GRN item.
540,420,1140,21,144.000,144.000,144.000,0.000,No,63.60,RM-0000540,2024-02-02,2025-05-30,Accepted,,Central Stores,Generated accepted GRN item.
541,421,1141,22,155.000,155.000,155.000,0.000,No,120.00,RM-0000541,2024-04-14,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
542,421,1142,1,356.000,356.000,356.000,0.000,No,1800.00,RM-0000542,2024-02-26,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
543,422,1143,2,81.000,81.000,81.000,0.000,No,2842.00,RM-0000543,2024-04-03,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
544,422,1144,23,72.000,72.000,72.000,0.000,No,121.80,RM-0000544,2024-04-27,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
545,423,1145,24,88.000,88.000,88.000,0.000,No,226.60,RM-0000545,2024-03-10,2025-05-26,Accepted,,Central Stores,Generated accepted GRN item.
546,423,1146,3,166.000,166.000,166.000,0.000,No,6386.00,RM-0000546,2024-02-19,2025-05-26,Accepted,,Central Stores,Generated accepted GRN item.
547,424,1147,4,58.000,58.000,58.000,0.000,No,1254.00,RM-0000547,2024-03-03,2025-05-15,Accepted,,Central Stores,Generated accepted GRN item.
548,424,1148,25,19.000,19.000,19.000,0.000,No,679.25,RM-0000548,2024-02-04,2025-05-15,Accepted,,Central Stores,Generated accepted GRN item.
549,425,1149,26,132.000,132.000,132.000,0.000,No,15.90,RM-0000549,2024-02-08,2025-05-31,Accepted,,Central Stores,Generated accepted GRN item.
550,425,1150,5,480.000,480.000,480.000,0.000,No,2332.00,RM-0000550,2024-04-20,2025-05-31,Accepted,,Central Stores,Generated accepted GRN item.
551,426,1151,6,61.000,61.000,61.000,0.000,No,5000.00,RM-0000551,2024-03-03,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
552,426,1152,27,136.000,136.000,136.000,0.000,No,45.00,RM-0000552,2024-03-14,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
553,427,1153,28,42.000,42.000,42.000,0.000,No,111.65,RM-0000553,2024-04-21,2025-05-21,Accepted,,Central Stores,Generated accepted GRN item.
554,427,1154,7,200.000,200.000,200.000,0.000,No,182.70,RM-0000554,2024-04-17,2025-05-21,Accepted,,Central Stores,Generated accepted GRN item.
555,428,1155,8,130.000,130.000,130.000,0.000,No,247.20,RM-0000555,2024-02-22,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
556,428,1156,29,138.000,138.000,138.000,0.000,kg,875.50,RM-0000556,2024-04-29,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
557,429,1157,30,32.000,32.000,32.000,0.000,kg,919.60,RM-0000557,2024-04-03,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
558,429,1158,9,148.000,148.000,148.000,0.000,No,376.20,RM-0000558,2024-02-02,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
559,430,1159,10,204.000,204.000,204.000,0.000,No,477.00,RM-0000559,2024-03-31,2025-06-03,Accepted,,Central Stores,Generated accepted GRN item.
560,430,1160,31,97.000,97.000,97.000,0.000,kg,975.20,RM-0000560,2024-05-10,2025-06-03,Accepted,,Central Stores,Generated accepted GRN item.
561,431,1161,32,178.000,178.000,178.000,0.000,m,35.00,RM-0000561,2024-02-04,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
562,431,1162,11,225.000,225.000,225.000,0.000,No,750.00,RM-0000562,2024-03-16,2025-05-19,Accepted,,Central Stores,Generated accepted GRN item.
563,432,1163,12,36.000,36.000,36.000,0.000,No,1827.00,RM-0000563,2024-02-11,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
564,432,1164,33,94.000,94.000,94.000,0.000,m,60.90,RM-0000564,2024-03-13,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
565,433,1165,34,415.000,415.000,415.000,0.000,m,154.50,RM-0000565,2024-03-23,2025-05-27,Accepted,,Central Stores,Generated accepted GRN item.
566,433,1166,13,9.000,9.000,9.000,0.000,No,164.80,RM-0000566,2024-04-15,2025-05-27,Accepted,,Central Stores,Generated accepted GRN item.
567,434,1167,14,35.000,35.000,35.000,0.000,No,229.90,RM-0000567,2024-02-25,2025-06-02,Accepted,,Central Stores,Generated accepted GRN item.
568,434,1168,35,65.000,65.000,65.000,0.000,No,94.05,RM-0000568,2024-04-24,2025-06-02,Accepted,,Central Stores,Generated accepted GRN item.
569,435,1169,36,67.000,67.000,67.000,0.000,No,190.80,RM-0000569,2024-04-26,2025-06-02,Accepted,,Central Stores,Generated accepted GRN item.
570,435,1170,15,172.000,172.000,172.000,0.000,No,445.20,RM-0000570,2024-03-29,2025-06-02,Accepted,,Central Stores,Generated accepted GRN item.
571,436,1171,16,144.000,144.000,144.000,0.000,No,1300.00,RM-0000571,2024-05-07,2025-05-30,Accepted,,Central Stores,Generated accepted GRN item.
572,436,1172,37,215.000,215.000,215.000,0.000,No,420.00,RM-0000572,2024-02-28,2025-05-30,Accepted,,Central Stores,Generated accepted GRN item.
573,437,1173,38,220.000,220.000,220.000,0.000,No,12.18,RM-0000573,2024-02-28,2025-05-27,Accepted,,Central Stores,Generated accepted GRN item.
574,437,1174,17,25.000,25.000,25.000,0.000,No,2436.00,RM-0000574,2024-03-19,2025-05-27,Accepted,,Central Stores,Generated accepted GRN item.
575,438,1175,18,62.000,62.000,62.000,0.000,No,5356.00,RM-0000575,2024-02-18,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
576,438,1176,39,13.000,13.000,13.000,0.000,No,46.35,RM-0000576,2024-04-09,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
577,439,1177,40,73.000,73.000,73.000,0.000,No,125.40,RM-0000577,2024-02-26,2025-06-08,Accepted,,Central Stores,Generated accepted GRN item.
578,439,1178,19,137.000,137.000,137.000,0.000,No,470.25,RM-0000578,2024-04-30,2025-06-08,Accepted,,Central Stores,Generated accepted GRN item.
579,440,1179,20,184.000,184.000,184.000,0.000,No,477.00,RM-0000579,2024-04-02,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
580,440,1180,41,179.000,179.000,179.000,0.000,No,1484.00,RM-0000580,2024-03-09,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
581,441,1181,42,196.000,196.000,196.000,0.000,No,3200.00,RM-0000581,2024-04-09,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
582,441,1182,21,89.000,89.000,89.000,0.000,No,60.00,RM-0000582,2024-03-04,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
583,442,1183,22,238.000,238.000,238.000,0.000,No,121.80,RM-0000583,2024-02-09,2025-05-29,Accepted,,Central Stores,Generated accepted GRN item.
584,442,1184,43,250.000,250.000,250.000,0.000,No,86.28,RM-0000584,2024-02-05,2025-05-29,Accepted,,Central Stores,Generated accepted GRN item.
585,443,1185,44,141.000,141.000,141.000,0.000,No,226.60,RM-0000585,2024-02-23,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
586,443,1186,23,100.000,100.000,100.000,0.000,No,123.60,RM-0000586,2024-02-03,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
587,444,1187,24,78.000,78.000,78.000,0.000,No,229.90,RM-0000587,2024-02-22,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
588,444,1188,45,6.000,6.000,6.000,0.000,No,365.75,RM-0000588,2024-02-02,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
589,445,1189,46,219.000,219.000,219.000,0.000,No,795.00,RM-0000589,2024-03-07,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
590,445,1190,25,48.000,48.000,48.000,0.000,No,689.00,RM-0000590,2024-02-15,2025-05-24,Accepted,,Central Stores,Generated accepted GRN item.
591,446,1191,26,220.000,220.000,220.000,0.000,No,15.00,RM-0000591,2024-04-12,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
592,446,1192,47,17.000,17.000,17.000,0.000,Set,450.00,RM-0000592,2024-03-27,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
593,447,1193,48,14.000,14.000,14.000,0.000,Set,964.25,RM-0000593,2024-02-27,2025-05-29,Accepted,,Central Stores,Generated accepted GRN item.
594,447,1194,27,184.000,184.000,184.000,0.000,No,45.68,RM-0000594,2024-04-02,2025-05-29,Accepted,,Central Stores,Generated accepted GRN item.
595,448,1195,28,132.000,132.000,132.000,0.000,No,113.30,RM-0000595,2024-02-08,2025-06-01,Accepted,,Central Stores,Generated accepted GRN item.
596,448,1196,49,170.000,170.000,170.000,0.000,No,25.75,RM-0000596,2024-03-16,2025-06-01,Accepted,,Central Stores,Generated accepted GRN item.
597,449,1197,50,153.000,153.000,153.000,0.000,No,41.80,RM-0000597,2024-03-09,2025-06-08,Accepted,,Central Stores,Generated accepted GRN item.
598,449,1198,29,94.000,94.000,94.000,0.000,kg,888.25,RM-0000598,2024-02-21,2025-06-08,Accepted,,Central Stores,Generated accepted GRN item.
599,450,1199,30,168.000,168.000,168.000,0.000,kg,932.80,RM-0000599,2024-02-07,2025-05-30,Accepted,,Central Stores,Generated accepted GRN item.
600,450,1200,51,19.000,19.000,19.000,0.000,No,116.60,RM-0000600,2024-02-06,2025-05-30,Accepted,,Central Stores,Generated accepted GRN item.
601,451,1201,52,46.000,46.000,46.000,0.000,No,2.00,RM-0000601,2024-04-01,2025-05-26,Accepted,,Central Stores,Generated accepted GRN item.
602,451,1202,31,116.000,116.000,116.000,0.000,kg,920.00,RM-0000602,2024-03-26,2025-05-26,Accepted,,Central Stores,Generated accepted GRN item.
603,452,1203,32,107.000,107.000,107.000,0.000,m,35.53,RM-0000603,2024-02-26,2025-06-02,Accepted,,Central Stores,Generated accepted GRN item.
604,452,1204,53,150.000,150.000,150.000,0.000,No,3.05,RM-0000604,2024-03-05,2025-06-02,Accepted,,Central Stores,Generated accepted GRN item.
605,453,1205,54,67.000,67.000,67.000,0.000,No,5.15,RM-0000605,2024-03-06,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
606,453,1206,33,500.000,500.000,500.000,0.000,m,61.80,RM-0000606,2024-01-29,2025-05-25,Accepted,,Central Stores,Generated accepted GRN item.
607,454,1207,34,52.000,52.000,52.000,0.000,m,156.75,RM-0000607,2024-02-13,2025-06-04,Accepted,,Central Stores,Generated accepted GRN item.
608,454,1208,55,173.000,173.000,173.000,0.000,No,8.36,RM-0000608,2024-03-12,2025-06-04,Accepted,,Central Stores,Generated accepted GRN item.
609,455,1209,56,106.000,106.000,106.000,0.000,No,10.60,RM-0000609,2024-02-18,2025-06-07,Accepted,,Central Stores,Generated accepted GRN item.
610,455,1210,35,175.000,175.000,175.000,0.000,No,95.40,RM-0000610,2024-05-17,2025-06-07,Accepted,,Central Stores,Generated accepted GRN item.
611,456,1211,36,166.000,166.000,166.000,0.000,No,180.00,RM-0000611,2024-05-01,2025-06-08,Accepted,,Central Stores,Generated accepted GRN item.
612,456,1212,57,149.000,149.000,149.000,0.000,No,12.00,RM-0000612,2024-02-27,2025-06-08,Accepted,,Central Stores,Generated accepted GRN item.
613,457,1213,58,121.000,121.000,121.000,0.000,No,6.09,RM-0000613,2024-04-25,2025-06-09,Accepted,,Central Stores,Generated accepted GRN item.
614,457,1214,37,149.000,149.000,149.000,0.000,No,426.30,RM-0000614,2024-05-14,2025-06-09,Accepted,,Central Stores,Generated accepted GRN item.
615,458,1215,38,17.000,17.000,17.000,0.000,No,12.36,RM-0000615,2024-04-14,2025-06-03,Accepted,,Central Stores,Generated accepted GRN item.
616,458,1216,59,94.000,94.000,94.000,0.000,No,5.15,RM-0000616,2024-03-20,2025-06-03,Accepted,,Central Stores,Generated accepted GRN item.
617,459,1217,60,184.000,184.000,184.000,0.000,m,18.81,RM-0000617,2024-05-04,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
618,459,1218,39,126.000,126.000,126.000,0.000,No,47.03,RM-0000618,2024-03-26,2025-05-28,Accepted,,Central Stores,Generated accepted GRN item.
