co_id,co_number,customer_id,order_date,required_delivery_date,status,remarks
591,CO-2024-0591,16,2024-07-06,2024-07-29,Confirmed,Generated customer order for finished motor supply.
592,CO-2024-0592,17,2024-07-06,2024-08-03,Confirmed,Generated customer order for finished motor supply.
593,CO-2024-0593,18,2024-07-06,2024-07-21,Confirmed,Generated customer order for finished motor supply.
594,CO-2024-0594,19,2024-07-07,2024-08-06,Confirmed,Generated customer order for finished motor supply.
595,CO-2024-0595,20,2024-07-07,2024-08-07,Confirmed,Generated customer order for finished motor supply.
596,CO-2024-0596,21,2024-07-07,2024-07-31,Confirmed,Generated customer order for finished motor supply.
597,CO-2024-0597,22,2024-07-07,2024-08-11,Confirmed,Generated customer order for finished motor supply.
598,CO-2024-0598,23,2024-07-07,2024-08-08,Confirmed,Generated customer order for finished motor supply.
599,CO-2024-0599,24,2024-07-07,2024-07-29,Confirmed,Generated customer order for finished motor supply.
600,CO-2024-0600,25,2024-07-08,2024-08-09,Confirmed,Generated customer order for finished motor supply.
601,CO-2024-0601,1,2024-07-08,2024-08-11,Confirmed,Generated customer order for finished motor supply.
602,CO-2024-0602,2,2024-07-08,2024-07-20,Confirmed,Generated customer order for finished motor supply.
603,CO-2024-0603,3,2024-07-08,2024-08-12,Confirmed,Generated customer order for finished motor supply.
604,CO-2024-0604,4,2024-07-09,2024-07-19,Confirmed,Generated customer order for finished motor supply.
605,CO-2024-0605,5,2024-07-09,2024-07-31,Confirmed,Generated customer order for finished motor supply.
606,CO-2024-0606,6,2024-07-09,2024-08-12,Confirmed,Generated customer order for finished motor supply.
607,CO-2024-0607,7,2024-07-10,2024-08-07,Confirmed,Generated customer order for finished motor supply.
608,CO-2024-0608,8,2024-07-11,2024-07-27,Confirmed,Generated customer order for finished motor supply.
609,CO-2024-0609,9,2024-07-11,2024-08-06,Confirmed,Generated customer order for finished motor supply.
610,CO-2024-0610,10,2024-07-11,2024-07-26,Confirmed,Generated customer order for finished motor supply.
611,CO-2024-0611,11,2024-07-11,2024-07-27,Confirmed,Generated customer order for finished motor supply.
612,CO-2024-0612,12,2024-07-11,2024-08-13,Confirmed,Generated customer order for finished motor supply.
613,CO-2024-0613,13,2024-07-12,2024-07-23,Confirmed,Generated customer order for finished motor supply.
614,CO-2024-0614,14,2024-07-13,2024-08-17,Confirmed,Generated customer order for finished motor supply.
615,CO-2024-0615,15,2024-07-13,2024-08-03,Confirmed,Generated customer order for finished motor supply.
616,CO-2024-0616,16,2024-07-14,2024-07-25,Confirmed,Generated customer order for finished motor supply.
617,CO-2024-0617,17,2024-07-14,2024-08-13,Confirmed,Generated customer order for finished motor supply.
618,CO-2024-0618,18,2024-07-14,2024-07-25,Confirmed,Generated customer order for finished motor supply.
619,CO-2024-0619,19,2024-07-15,2024-08-02,Confirmed,Generated customer order for finished motor supply.
620,CO-2024-0620,20,2024-07-15,2024-07-31,Confirmed,Generated customer order for finished motor supply.
621,CO-2024-0621,21,2024-07-15,2024-08-14,Confirmed,Generated customer order for finished motor supply.
622,CO-2024-0622,22,2024-07-16,2024-08-05,Confirmed,Generated customer order for finished motor supply.
623,CO-2024-0623,23,2024-07-16,2024-08-12,Confirmed,Generated customer order for finished motor supply.
624,CO-2024-0624,24,2024-07-16,2024-07-27,Confirmed,Generated customer order for finished motor supply.
625,CO-2024-0625,25,2024-07-16,2024-08-13,Confirmed,Generated customer order for finished motor supply.
626,CO-2024-0626,1,2024-07-17,2024-08-14,Confirmed,Generated customer order for finished motor supply.
627,CO-2024-0627,2,2024-07-17,2024-08-03,Confirmed,Generated customer order for finished motor supply.
628,CO-2024-0628,3,2024-07-18,2024-08-19,Confirmed,Generated customer order for finished motor supply.
629,CO-2024-0629,4,2024-07-18,2024-08-09,Confirmed,Generated customer order for finished motor supply.
630,CO-2024-0630,5,2024-07-18,2024-08-14,Confirmed,Generated customer order for finished motor supply.
631,CO-2024-0631,6,2024-07-18,2024-08-01,Confirmed,Generated customer order for finished motor supply.
632,CO-2024-0632,7,2024-07-19,2024-08-22,Confirmed,Generated customer order for finished motor supply.
633,CO-2024-0633,8,2024-07-19,2024-08-04,Confirmed,Generated customer order for finished motor supply.
634,CO-2024-0634,9,2024-07-19,2024-08-14,Confirmed,Generated customer order for finished motor supply.
635,CO-2024-0635,10,2024-07-19,2024-07-31,Confirmed,Generated customer order for finished motor supply.
636,CO-2024-0636,11,2024-07-20,2024-07-31,Confirmed,Generated customer order for finished motor supply.
637,CO-2024-0637,12,2024-07-20,2024-08-02,Confirmed,Generated customer order for finished motor supply.
638,CO-2024-0638,13,2024-07-20,2024-08-23,Confirmed,Generated customer order for finished motor supply.
639,CO-2024-0639,14,2024-07-20,2024-08-04,Confirmed,Generated customer order for finished motor supply.
640,CO-2024-0640,15,2024-07-21,2024-08-22,Confirmed,Generated customer order for finished motor supply.
641,CO-2024-0641,16,2024-07-21,2024-08-15,Confirmed,Generated customer order for finished motor supply.
642,CO-2024-0642,17,2024-07-21,2024-08-02,Confirmed,Generated customer order for finished motor supply.
643,CO-2024-0643,18,2024-07-21,2024-08-11,Confirmed,Generated customer order for finished motor supply.
644,CO-2024-0644,19,2024-07-22,2024-08-13,Confirmed,Generated customer order for finished motor supply.
645,CO-2024-0645,20,2024-07-22,2024-08-07,Confirmed,Generated customer order for finished motor supply.
646,CO-2024-0646,21,2024-07-22,2024-08-16,Confirmed,Generated customer order for finished motor supply.
647,CO-2024-0647,22,2024-07-22,2024-08-23,Confirmed,Generated customer order for finished motor supply.
648,CO-2024-0648,23,2024-07-22,2024-08-23,Confirmed,Generated customer order for finished motor supply.
649,CO-2024-0649,24,2024-07-23,2024-08-15,Confirmed,Generated customer order for finished motor supply.
650,CO-2024-0650,25,2024-07-23,2024-08-25,Confirmed,Generated customer order for finished motor supply.
651,CO-2024-0651,1,2024-07-24,2024-08-27,Confirmed,Generated customer order for finished motor supply.
652,CO-2024-0652,2,2024-07-24,2024-08-05,Confirmed,Generated customer order for finished motor supply.
653,CO-2024-0653,3,2024-07-24,2024-08-19,Confirmed,Generated customer order for finished motor supply.
654,CO-2024-0654,4,2024-07-24,2024-08-23,Confirmed,Generated customer order for finished motor supply.
655,CO-2024-0655,5,2024-07-25,2024-08-04,Confirmed,Generated customer order for finished motor supply.
656,CO-2024-0656,6,2024-07-25,2024-08-19,Confirmed,Generated customer order for finished motor supply.
657,CO-2024-0657,7,2024-07-25,2024-08-27,Confirmed,Generated customer order for finished motor supply.
658,CO-2024-0658,8,2024-07-26,2024-08-11,Confirmed,Generated customer order for finished motor supply.
659,CO-2024-0659,9,2024-07-26,2024-08-27,Confirmed,Generated customer order for finished motor supply.
660,CO-2024-0660,10,2024-07-26,2024-08-29,Confirmed,Generated customer order for finished motor supply.
661,CO-2024-0661,11,2024-07-26,2024-08-21,Confirmed,Generated customer order for finished motor supply.
662,CO-2024-0662,12,2024-07-27,2024-08-22,Confirmed,Generated customer order for finished motor supply.
663,CO-2024-0663,13,2024-07-27,2024-08-19,Confirmed,Generated customer order for finished motor supply.
664,CO-2024-0664,14,2024-07-27,2024-08-16,Confirmed,Generated customer order for finished motor supply.
665,CO-2024-0665,15,2024-07-28,2024-08-18,Confirmed,Generated customer order for finished motor supply.
666,CO-2024-0666,16,2024-07-28,2024-08-20,Confirmed,Generated customer order for finished motor supply.
667,CO-2024-0667,17,2024-07-28,2024-08-19,Confirmed,Generated customer order for finished motor supply.
668,CO-2024-0668,18,2024-07-29,2024-08-29,Confirmed,Generated customer order for finished motor supply.
669,CO-2024-0669,19,2024-07-29,2024-08-27,Confirmed,Generated customer order for finished motor supply.
670,CO-2024-0670,20,2024-07-29,2024-08-17,Confirmed,Generated customer order for finished motor supply.
671,CO-2024-0671,21,2024-07-30,2024-08-22,Confirmed,Generated customer order for finished motor supply.
672,CO-2024-0672,22,2024-07-30,2024-08-14,Confirmed,Generated customer order for finished motor supply.
673,CO-2024-0673,23,2024-07-30,2024-08-13,Confirmed,Generated customer order for finished motor supply.
674,CO-2024-0674,24,2024-07-30,2024-08-18,Confirmed,Generated customer order for finished motor supply.
675,CO-2024-0675,25,2024-07-30,2024-08-10,Confirmed,Generated customer order for finished motor supply.
676,CO-2024-0676,1,2024-07-31,2024-09-01,Confirmed,Generated customer order for finished motor supply.
677,CO-2024-0677,2,2024-08-01,2024-08-14,Confirmed,Generated customer order for finished motor supply.
678,CO-2024-0678,3,2024-08-01,2024-08-19,Confirmed,Generated customer order for finished motor supply.
679,CO-2024-0679,4,2024-08-01,2024-08-17,Confirmed,Generated customer order for finished motor supply.
680,CO-2024-0680,5,2024-08-02,2024-08-17,Confirmed,Generated customer order for finished motor supply.
681,CO-2024-0681,6,2024-08-02,2024-08-21,Confirmed,Generated customer order for finished motor supply.
682,CO-2024-0682,7,2024-08-03,2024-08-31,Confirmed,Generated customer order for finished motor supply.
683,CO-2024-0683,8,2024-08-03,2024-09-05,Confirmed,Generated customer order for finished motor supply.
684,CO-2024-0684,9,2024-08-03,2024-08-17,Confirmed,Generated customer order for finished motor supply.
685,CO-2024-0685,10,2024-08-04,2024-08-20,Confirmed,Generated customer order for finished motor supply.
686,CO-2024-0686,11,2024-08-04,2024-08-26,Confirmed,Generated customer order for finished motor supply.
687,CO-2024-0687,12,2024-08-04,2024-08-22,Confirmed,Generated customer order for finished motor supply.
688,CO-2024-0688,13,2024-08-04,2024-09-03,Confirmed,Generated customer order for finished motor supply.
689,CO-2024-0689,14,2024-08-05,2024-08-20,Confirmed,Generated customer order for finished motor supply.
690,CO-2024-0690,15,2024-08-05,2024-08-25,Confirmed,Generated customer order for finished motor supply.
691,CO-2024-0691,16,2024-08-06,2024-08-30,Confirmed,Generated customer order for finished motor supply.
692,CO-2024-0692,17,2024-08-06,2024-08-25,Confirmed,Generated customer order for finished motor supply.
693,CO-2024-0693,18,2024-08-06,2024-09-01,Confirmed,Generated customer order for finished motor supply.
694,CO-2024-0694,19,2024-08-07,2024-09-06,Confirmed,Generated customer order for finished motor supply.
695,CO-2024-0695,20,2024-08-07,2024-08-30,Confirmed,Generated customer order for finished motor supply.
696,CO-2024-0696,21,2024-08-08,2024-08-29,Confirmed,Generated customer order for finished motor supply.
697,CO-2024-0697,22,2024-08-08,2024-09-11,Confirmed,Generated customer order for finished motor supply.
698,CO-2024-0698,23,2024-08-09,2024-09-13,Confirmed,Generated customer order for finished motor supply.
699,CO-2024-0699,24,2024-08-09,2024-09-13,Confirmed,Generated customer order for finished motor supply.
700,CO-2024-0700,25,2024-08-09,2024-08-19,Confirmed,Generated customer order for finished motor supply.
701,CO-2024-0701,1,2024-08-10,2024-09-10,Confirmed,Generated customer order for finished motor supply.
702,CO-2024-0702,2,2024-08-10,2024-09-12,Confirmed,Generated customer order for finished motor supply.
703,CO-2024-0703,3,2024-08-10,2024-09-09,Confirmed,Generated customer order for finished motor supply.
704,CO-2024-0704,4,2024-08-10,2024-09-08,Confirmed,Generated customer order for finished motor supply.
705,CO-2024-0705,5,2024-08-10,2024-08-29,Confirmed,Generated customer order for finished motor supply.
706,CO-2024-0706,6,2024-08-11,2024-09-08,Confirmed,Generated customer order for finished motor supply.
707,CO-2024-0707,7,2024-08-11,2024-09-05,Confirmed,Generated customer order for finished motor supply.
708,CO-2024-0708,8,2024-08-11,2024-09-11,Confirmed,Generated customer order for finished motor supply.
709,CO-2024-0709,9,2024-08-12,2024-08-31,Confirmed,Generated customer order for finished motor supply.
710,CO-2024-0710,10,2024-08-12,2024-09-10,Confirmed,Generated customer order for finished motor supply.
711,CO-2024-0711,11,2024-08-12,2024-09-11,Confirmed,Generated customer order for finished motor supply.
712,CO-2024-0712,12,2024-08-12,2024-09-12,Confirmed,Generated customer order for finished motor supply.
713,CO-2024-0713,13,2024-08-13,2024-08-27,Confirmed,Generated customer order for finished motor supply.
714,CO-2024-0714,14,2024-08-13,2024-09-14,Confirmed,Generated customer order for finished motor supply.
715,CO-2024-0715,15,2024-08-13,2024-08-28,Confirmed,Generated customer order for finished motor supply.
716,CO-2024-0716,16,2024-08-14,2024-09-17,Confirmed,Generated customer order for finished motor supply.
717,CO-2024-0717,17,2024-08-14,2024-08-25,Confirmed,Generated customer order for finished motor supply.
718,CO-2024-0718,18,2024-08-14,2024-08-29,Confirmed,Generated customer order for finished motor supply.
719,CO-2024-0719,19,2024-08-14,2024-09-08,Confirmed,Generated customer order for finished motor supply.
720,CO-2024-0720,20,2024-08-14,2024-09-07,Confirmed,Generated customer order for finished motor supply.
721,CO-2024-0721,21,2024-08-15,2024-09-11,Confirmed,Generated customer order for finished motor supply.
722,CO-2024-0722,22,2024-08-15,2024-09-04,Confirmed,Generated customer order for finished motor supply.
723,CO-2024-0723,23,2024-08-15,2024-08-25,Confirmed,Generated customer order for finished motor supply.
724,CO-2024-0724,24,2024-08-17,2024-09-12,Confirmed,Generated customer order for finished motor supply.
725,CO-2024-0725,25,2024-08-17,2024-09-09,Confirmed,Generated customer order for finished motor supply.
726,CO-2024-0726,1,2024-08-18,2024-09-10,Confirmed,Generated customer order for finished motor supply.
727,CO-2024-0727,2,2024-08-18,2024-09-06,Confirmed,Generated customer order for finished motor supply.
728,CO-2024-0728,3,2024-08-18,2024-09-20,Confirmed,Generated customer order for finished motor supply.
729,CO-2024-0729,4,2024-08-18,2024-09-17,Confirmed,Generated customer order for finished motor supply.
730,CO-2024-0730,5,2024-08-18,2024-09-01,Confirmed,Generated customer order for finished motor supply.
731,CO-2024-0731,6,2024-08-19,2024-08-30,Confirmed,Generated customer order for finished motor supply.
732,CO-2024-0732,7,2024-08-19,2024-09-02,Confirmed,Generated customer order for finished motor supply.
733,CO-2024-0733,8,2024-08-19,2024-08-30,Confirmed,Generated customer order for finished motor supply.
734,CO-2024-0734,9,2024-08-19,2024-09-16,Confirmed,Generated customer order for finished motor supply.
