production_order_item_id,production_order_id,item_id,planned_quantity,produced_quantity,accepted_quantity,rejected_quantity,uom,production_stage,line_status,remarks
602,602,101,15.000,13.000,12.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
603,603,102,14.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
604,604,100,11.000,10.000,9.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
605,605,101,21.000,18.000,18.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
606,606,102,13.000,10.000,9.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
607,607,100,40.000,39.000,39.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
608,608,101,45.000,44.000,44.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
609,609,102,17.000,16.000,15.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
610,610,100,35.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
611,611,101,20.000,19.000,19.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
612,612,102,11.000,7.000,7.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
613,613,100,33.000,30.000,30.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
614,614,101,46.000,43.000,43.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
615,615,102,22.000,18.000,17.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
616,616,100,50.000,47.000,47.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
617,617,101,61.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
618,618,102,8.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
619,619,100,18.000,15.000,14.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
620,620,101,24.000,21.000,21.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
621,621,102,56.000,53.000,52.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
622,622,100,14.000,12.000,12.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
623,623,101,32.000,30.000,30.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
624,624,102,37.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
625,625,100,14.000,12.000,12.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
626,626,101,9.000,8.000,7.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
627,627,102,14.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
628,628,100,9.000,8.000,8.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
629,629,101,36.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
630,630,102,60.000,56.000,55.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
631,631,100,27.000,24.000,24.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
632,632,101,20.000,17.000,17.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
633,633,102,18.000,17.000,17.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
634,634,100,60.000,57.000,57.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
635,635,101,63.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
636,636,102,41.000,39.000,39.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
637,637,100,34.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
638,638,101,13.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
639,639,102,59.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
640,640,100,8.000,4.000,4.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
641,641,101,17.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
642,642,102,46.000,42.000,42.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
643,643,100,18.000,15.000,15.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
644,644,101,12.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
645,645,102,38.000,37.000,37.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
646,646,100,8.000,5.000,5.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
647,647,101,24.000,20.000,20.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
648,648,102,41.000,38.000,38.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
649,649,100,16.000,14.000,14.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
650,650,101,51.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
651,651,102,13.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
652,652,100,41.000,38.000,37.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
653,653,101,11.000,8.000,7.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
654,654,102,48.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
655,655,100,49.000,46.000,45.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
656,656,101,51.000,48.000,48.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
657,657,102,23.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
658,658,100,21.000,18.000,18.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
659,659,101,61.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
660,660,102,46.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
661,661,100,17.000,16.000,15.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
662,662,101,8.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
663,663,102,25.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
664,664,100,44.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
665,665,101,25.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
666,666,102,52.000,51.000,50.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
667,667,100,36.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
668,668,101,61.000,60.000,59.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
669,669,102,54.000,53.000,53.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
670,670,100,33.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
671,671,101,55.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
672,672,102,33.000,30.000,29.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
673,673,100,8.000,5.000,4.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
674,674,101,24.000,21.000,20.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
675,675,102,28.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
676,676,100,60.000,57.000,57.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
677,677,101,55.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
678,678,102,14.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
679,679,100,9.000,6.000,5.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
680,680,101,35.000,34.000,33.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
681,681,102,35.000,32.000,32.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
682,682,100,46.000,45.000,44.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
683,683,101,24.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
684,684,102,52.000,49.000,49.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
685,685,100,30.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
686,686,101,26.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
687,687,102,32.000,28.000,28.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
688,688,100,58.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
689,689,101,30.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
690,690,102,39.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
691,691,100,56.000,54.000,53.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
692,692,101,6.000,5.000,5.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
693,693,102,38.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
694,694,100,47.000,44.000,44.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
695,695,101,57.000,56.000,55.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
696,696,102,12.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
697,697,100,48.000,45.000,45.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
698,698,101,48.000,47.000,47.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
699,699,102,24.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
700,700,100,50.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
701,701,101,34.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
702,702,102,41.000,39.000,39.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
703,703,100,26.000,25.000,25.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
704,704,101,16.000,13.000,12.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
705,705,102,54.000,50.000,50.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
706,706,100,20.000,16.000,16.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
707,707,101,18.000,16.000,15.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
708,708,102,58.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
709,709,100,58.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
710,710,101,40.000,37.000,37.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
711,711,102,37.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
712,712,100,27.000,23.000,23.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
713,713,101,40.000,39.000,38.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
714,714,102,42.000,40.000,39.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
715,715,100,35.000,31.000,31.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
716,716,101,44.000,41.000,41.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
717,717,102,40.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
718,718,100,55.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
719,719,101,43.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
720,720,102,29.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
721,721,100,44.000,40.000,40.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
